parentusi,studentusi,relationdescriptorid,primarycontactstatus,liveswith,emergencycontactstatus,contactpriority,contactrestrictions,discriminator,createdate,lastmodifieddate,id,changeversion
"1122","598","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.973002","2020-11-13 14:16:27.972769","683342c9-8f90-4154-b7c0-3c84852c4083","15688"
"1126","600","1952","false","false","false",,,"NULL","2020-11-13 14:16:27.980279","2020-11-13 14:16:27.980185","8f36484c-c291-43cf-99b5-28d7d6bd3f35","15692"
"1129","601","1952","false","false","false",,,"NULL","2020-11-13 14:16:27.987078","2020-11-13 14:16:27.987022","b38ce7eb-c3df-4f86-b776-3572b07e031d","15695"
"1132","602","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.997285","2020-11-13 14:16:27.997213","55dbe062-fed7-4780-b698-c0f0856204e2","15698"
"1134","603","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.000697","2020-11-13 14:16:28.000373","9a21c9b0-1b10-4599-b8e0-b013fc0a42f9","15700"
"1140","604","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.015716","2020-11-13 14:16:28.015134","f774e09c-539b-46dd-b1df-fbb595fc854f","15706"
"1143","608","1952","true","false","false",,,"NULL","2020-11-13 14:16:28.020376","2020-11-13 14:16:28.020314","ce029f43-93ed-4295-a0c1-90f44b6ea322","15709"
"1144","608","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.026899","2020-11-13 14:16:28.026832","29d87c5b-2487-46b5-9dad-8a4f0a056dc2","15711"
"1149","607","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.033310","2020-11-13 14:16:28.033226","c49a172c-fe80-42e1-87ff-abdd8d01a4f3","15714"
"1150","610","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.037069","2020-11-13 14:16:28.036910","92822e03-ff1a-4c85-bfc5-b4ab6eff1ebf","15716"
"1152","609","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.042263","2020-11-13 14:16:28.042170","a0299187-99a4-4815-993a-362d3cc6e723","15718"
"1155","611","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.046868","2020-11-13 14:16:28.046808","0dcaa5e6-792d-47dc-b3f0-fa26f3ea2c6f","15721"
"1156","611","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.050612","2020-11-13 14:16:28.050014","74bd4840-ad3a-4d5f-bf60-404c56039189","15722"
"1158","612","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.053585","2020-11-13 14:16:28.053530","6d4497a5-d18f-41b7-83c5-8f73fadf9291","15724"
"1161","614","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.060629","2020-11-13 14:16:28.060428","600a95da-5095-406c-9ef9-97790e1c0810","15727"
"1167","616","1952","true","true","true",,,"NULL","2020-11-13 14:16:28.070154","2020-11-13 14:16:28.070088","db4c25b0-1679-4de9-864f-638c4d5a9f29","15732"
"1173","619","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.085572","2020-11-13 14:16:28.085122","3a125464-a6c7-44c9-b053-5f171f14e709","15739"
"1174","619","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.089518","2020-11-13 14:16:28.089411","6e7412da-5717-44ee-8b54-e92f528acb51","15740"
"1178","621","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.097840","2020-11-13 14:16:28.097589","7f0d3729-2be6-478c-9275-ccc8c4bccf68","15744"
"1181","623","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.108169","2020-11-13 14:16:28.108090","b03e9297-cb02-426d-9ff8-161ebe2ef597","15748"
"1003","547","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.482692","2020-11-13 14:16:27.482576","dea99bc1-574b-4658-814d-c02b118a1a43","15570"
"1005","548","1952","false","false","false",,,"NULL","2020-11-13 14:16:27.723614","2020-11-13 14:16:27.723514","f038b081-f685-4493-9106-1fff4a29656f","15572"
"1007","548","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.734099","2020-11-13 14:16:27.733962","88aa43d0-9c84-498b-92dc-4be1dff50686","15575"
"1014","550","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.744431","2020-11-13 14:16:27.744339","05729ca6-16dd-4ee0-94a1-25b521f17a64","15579"
"1018","552","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.757040","2020-11-13 14:16:27.756969","bf942218-7b8f-4f90-b52e-c3569afa248d","15584"
"1024","555","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.766767","2020-11-13 14:16:27.766714","64d515b4-99b8-44a8-97ec-31965d0b8800","15589"
"1025","556","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.774092","2020-11-13 14:16:27.774010","47de9bae-4924-44e3-b6ba-23567b52e5b4","15591"
"1028","557","1934","false","true","true",,,"NULL","2020-11-13 14:16:27.777112","2020-11-13 14:16:27.777059","0789f9e4-434d-49b3-9309-3e45bc78c836","15594"
"1029","558","1952","false","false","false",,,"NULL","2020-11-13 14:16:27.782039","2020-11-13 14:16:27.781980","640c7367-24f3-4d1d-9e19-b3f27d17335a","15595"
"1031","558","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.788521","2020-11-13 14:16:27.788459","1964ef28-5e80-4c20-aeb7-614847895036","15598"
"1033","559","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.791423","2020-11-13 14:16:27.791370","88af84f4-5a4c-4881-9c4c-a298769b6f4c","15600"
"1035","560","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.795583","2020-11-13 14:16:27.795478","7ae80983-38cd-4103-8eb9-2a267a216c10","15601"
"1037","561","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.798030","2020-11-13 14:16:27.797847","c9e81ac2-d8b6-4dc6-9494-132ac822b5e9","15603"
"1039","562","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.803955","2020-11-13 14:16:27.803851","456898fc-55c9-42d6-b55f-ce8e43015989","15606"
"1041","563","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.808760","2020-11-13 14:16:27.808592","0b362ac5-472b-4f9e-a08c-a9b46a4a633c","15608"
"1043","564","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.811341","2020-11-13 14:16:27.811284","1aae3984-9088-426b-a3ce-1843fa496222","15609"
"1044","565","1952","false","false","false",,,"NULL","2020-11-13 14:16:27.815733","2020-11-13 14:16:27.815234","628e5dd6-b963-4249-ad92-798fd2f735ea","15611"
"1047","565","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.818532","2020-11-13 14:16:27.818477","85703285-b43e-42a6-804b-d153e57aee88","15613"
"1050","566","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.825204","2020-11-13 14:16:27.825149","ec9d42ea-5799-423b-8bb6-826e29ca66a9","15616"
"1052","567","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.828337","2020-11-13 14:16:27.828214","30d375fd-3428-461f-9601-eab8c50bb035","15618"
"1054","568","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.831371","2020-11-13 14:16:27.831135","1f31584a-dae3-4646-b6da-84f8546b2b02","15619"
"1055","570","1952","false","false","false",,,"NULL","2020-11-13 14:16:27.834619","2020-11-13 14:16:27.834452","0ab2c49a-f6c5-43a8-ba62-f948aff6d3f8","15621"
"1057","570","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.839453","2020-11-13 14:16:27.839274","cd65d0ab-6f5a-4c2a-a13f-aefd7a652c1f","15623"
"1060","571","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.843977","2020-11-13 14:16:27.843825","f839055d-32c7-4a20-a545-f5e1b1046e3d","15626"
"1061","571","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.846598","2020-11-13 14:16:27.846543","bbf10896-bc42-4d71-a37b-081d51dd1137","15627"
"1063","572","1934","false","true","true",,,"NULL","2020-11-13 14:16:27.850286","2020-11-13 14:16:27.850226","fabe3fcb-a0de-4383-934f-5201eee8a5d6","15629"
"1065","573","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.854685","2020-11-13 14:16:27.854612","55ec979c-b103-4b13-a42a-eb8108320db1","15631"
"1068","574","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.860502","2020-11-13 14:16:27.860445","78a0f187-a46e-4c9b-b30a-add36ebe3757","15634"
"1069","575","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.864895","2020-11-13 14:16:27.864840","bda286af-a4df-4fd2-9eab-44f2fdf6bad4","15636"
"1073","576","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.869509","2020-11-13 14:16:27.869399","99734053-4651-4d86-920a-0495e1aba27f","15638"
"1074","577","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.872661","2020-11-13 14:16:27.872604","b4a09914-bd37-409a-8986-2b0c820dc75d","15640"
"1077","578","1934","false","true","true",,,"NULL","2020-11-13 14:16:27.878618","2020-11-13 14:16:27.878549","13cfa91f-c405-4be5-a04c-4aeeedb2598e","15643"
"1080","579","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.885295","2020-11-13 14:16:27.884701","072d0faf-6481-49c1-92e1-c09845ff0943","15646"
"1084","581","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.892288","2020-11-13 14:16:27.892233","9a0eb1c8-b68b-4e95-b1f4-21d2a11112a1","15650"
"1087","582","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.896475","2020-11-13 14:16:27.896421","effc025d-e8e4-4fe5-bfa6-fa7da26f513a","15652"
"1091","584","1934","false","true","true",,,"NULL","2020-11-13 14:16:27.905014","2020-11-13 14:16:27.904517","cbef75b0-b16b-493c-87b7-16fd1ca44d70","15656"
"1092","585","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.908063","2020-11-13 14:16:27.908002","f49853ea-f0e4-470f-bfd6-53e637cc46c9","15658"
"1095","586","1952","false","false","true",,,"NULL","2020-11-13 14:16:27.913207","2020-11-13 14:16:27.913121","879f7486-3c9d-4a58-a009-68ecfe769925","15660"
"1096","586","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.917696","2020-11-13 14:16:27.917622","1d90dfda-4170-4e55-8903-505fc3e4d58e","15662"
"1098","587","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.921566","2020-11-13 14:16:27.921436","6079c6f8-5c13-4618-a42a-c4b6576b15d4","15664"
"1103","589","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.931119","2020-11-13 14:16:27.931070","1583c33c-8785-4635-90e8-c45101ee37cd","15669"
"1104","590","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.935429","2020-11-13 14:16:27.935354","89bc0cfc-2a85-4dc3-afe2-d3fefbbeffd9","15670"
"1106","591","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.938246","2020-11-13 14:16:27.938135","83268887-66d0-4679-9e6d-edd1ea748e99","15672"
"1108","592","1952","true","true","true",,,"NULL","2020-11-13 14:16:27.942838","2020-11-13 14:16:27.942443","1b7f487c-7537-4143-af91-6c401879e1c5","15674"
"1111","593","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.946607","2020-11-13 14:16:27.946551","148a3eb2-9490-4faa-a8fc-0490992966a3","15676"
"1112","594","1952","false","false","false",,,"NULL","2020-11-13 14:16:27.950641","2020-11-13 14:16:27.950543","9aedd353-0f76-45d8-a80e-432ed5c851a0","15678"
"1113","594","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.953629","2020-11-13 14:16:27.953504","e3989e5a-98aa-403d-a063-9c70c0b50c67","15679"
"1116","595","1934","false","true","true",,,"NULL","2020-11-13 14:16:27.959436","2020-11-13 14:16:27.959234","86fedd35-4925-4f1b-acb4-fac9a82e71e4","15682"
"1119","596","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.964134","2020-11-13 14:16:27.964055","ad4e53a7-bd48-449d-9ce6-18432db6f655","15685"
"1121","597","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.969466","2020-11-13 14:16:27.969340","3ba0fd38-ccb3-4995-8b4c-b3bd0440dd61","15687"
"1123","598","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.973789","2020-11-13 14:16:27.973723","bacb21a2-9915-49dc-82ab-e156ba836701","15689"
"1125","599","1934","false","true","true",,,"NULL","2020-11-13 14:16:27.979358","2020-11-13 14:16:27.979266","e37e5f07-8215-486c-bd02-92f512761cc9","15691"
"1128","600","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.985335","2020-11-13 14:16:27.985265","aa58b898-4816-4119-9805-43d064be11e2","15694"
"1131","601","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.992255","2020-11-13 14:16:27.992189","f4cb81fb-a106-4131-b88a-f74add392384","15697"
"1133","602","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.000400","2020-11-13 14:16:28.000270","7a7e499d-0f98-48e8-b46f-05a036163bd3","15699"
"1135","603","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.004297","2020-11-13 14:16:28.004069","04421f24-c569-4e1a-aa55-260d3567b055","15701"
"1138","605","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.008673","2020-11-13 14:16:28.008613","ba0d38c9-66b5-41ff-8b12-ada35178f771","15703"
"1139","604","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.011940","2020-11-13 14:16:28.011889","86d7e7e2-8178-4c3c-9c02-15fc4a8c5047","15705"
"1141","606","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.016422","2020-11-13 14:16:28.016329","3663b240-44c8-4e91-ac10-bfa8013ae2ec","15707"
"1146","607","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.027174","2020-11-13 14:16:28.027110","d2f6b8ea-9013-4280-98a7-3b573096bac6","15712"
"1148","610","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.035227","2020-11-13 14:16:28.035148","1171d726-07ea-4a07-a107-9634efbdfc23","15715"
"1154","609","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.045234","2020-11-13 14:16:28.045122","bc6d61c7-f9ab-493e-a13d-1c549ee1ad5b","15720"
"1157","612","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.052101","2020-11-13 14:16:28.052029","ad5294ee-3b64-44c8-83f4-c51be75a530b","15723"
"1160","613","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.059069","2020-11-13 14:16:28.059004","eadc3ea0-caea-44d0-9a86-f03c8627e7f5","15726"
"1163","615","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.062859","2020-11-13 14:16:28.062798","db1f993e-e35e-4051-b1b4-436053a521f6","15729"
"1165","615","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.069404","2020-11-13 14:16:28.069300","da669a66-48ef-4e28-bc50-4ec0cad9fcba","15731"
"1168","617","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.076422","2020-11-13 14:16:28.076359","5c51c6aa-0a80-47e0-a596-0f3d58c9a296","15734"
"1171","618","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.079805","2020-11-13 14:16:28.079596","847e1073-692b-402a-8140-883780c2c6d5","15737"
"1172","618","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.084531","2020-11-13 14:16:28.084471","56e4e68e-fb5d-47f5-a5c2-90f353ef837c","15738"
"1175","620","1952","true","true","true",,,"NULL","2020-11-13 14:16:28.090245","2020-11-13 14:16:28.090171","43cfb000-5570-4dfd-9c7e-020c8d474902","15741"
"1176","621","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.095216","2020-11-13 14:16:28.095165","bdbad1ad-b158-4741-a22d-798d19c26084","15743"
"1182","622","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.102870","2020-11-13 14:16:28.102330","255c2008-4bb9-4eba-b787-ac4cb44590eb","15746"
"1180","623","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.107707","2020-11-13 14:16:28.107594","ed6cd000-f85c-4e4c-931f-e28edb63d2cd","15747"
"1184","625","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.113630","2020-11-13 14:16:28.113540","87878170-6528-4b55-a8b1-ff8a08493178","15750"
"1185","625","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.124327","2020-11-13 14:16:28.124211","b61fbdf3-6329-4dfb-b288-d036e4d33d18","15751"
"1189","626","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.132573","2020-11-13 14:16:28.132449","578a5d74-245f-492f-bf50-3ccce689038d","15755"
"1192","629","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.136000","2020-11-13 14:16:28.135935","85939dc1-d7dc-45d5-aa49-d1b0136d0a23","15758"
"1193","629","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.140749","2020-11-13 14:16:28.140678","36238b9c-3c82-4759-ac36-14b4c2c63f63","15759"
"1197","628","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.145608","2020-11-13 14:16:28.145553","c48f4589-86ae-4c68-84e7-5f80468de16e","15762"
"1196","630","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.148601","2020-11-13 14:16:28.148456","ec97e7d6-8f7e-45d1-b5df-8f1d3ef3771c","15763"
"1200","631","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.154398","2020-11-13 14:16:28.154349","19ad7db6-1bf1-403c-868e-93ec60fdccad","15766"
"1186","626","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.124556","2020-11-13 14:16:28.124428","904c210a-1a79-44f0-8ac8-57abaf86ff60","15752"
"1191","627","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.134401","2020-11-13 14:16:28.134332","c2ff3239-9c4f-4483-8112-0c75168368c8","15757"
"1194","629","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.142011","2020-11-13 14:16:28.141958","5792816f-9c44-4b2e-a929-58ad03f7b007","15760"
"1199","631","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.151579","2020-11-13 14:16:28.151505","4d4e4649-a065-4fe3-bdfd-e5a270e9df37","15765"
"1202","632","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.158976","2020-11-13 14:16:28.158913","eb1265d1-f7ed-472e-a73e-3c8bee0932ca","15768"
"1206","634","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.168316","2020-11-13 14:16:28.168248","a707cf9e-169b-4ec2-a737-a7fbdf883d36","15773"
"1208","635","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.174852","2020-11-13 14:16:28.174767","c8c96a00-e832-4f63-9c08-436b79f102d7","15775"
"1212","638","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.181205","2020-11-13 14:16:28.181139","a95c6b28-604e-472f-aeb7-f6c5e48026f8","15778"
"1215","636","1952","true","true","true",,,"NULL","2020-11-13 14:16:28.184957","2020-11-13 14:16:28.184640","a2f9cf33-a18d-41d0-891c-7a34af271854","15780"
"1221","640","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.202636","2020-11-13 14:16:28.202543","dee49c3d-d1c8-41bc-846b-ffdd4ca11e07","15787"
"1226","641","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.212075","2020-11-13 14:16:28.212028","29a8d2db-343d-4400-ab33-d318eab34e5b","15792"
"1228","652","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.220101","2020-11-13 14:16:28.220028","1fca214c-b669-4337-94ae-92999301c01d","15795"
"1235","645","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.234105","2020-11-13 14:16:28.233836","04a039b9-9267-4772-a24d-a5ffbb67bf80","15801"
"1240","648","1952","true","true","true",,,"NULL","2020-11-13 14:16:28.243687","2020-11-13 14:16:28.243397","1901eced-b8fc-4172-9337-1443dff01bfd","15806"
"1244","651","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.253524","2020-11-13 14:16:28.253394","f57affe4-543b-4aa8-96c2-9f55aac3645a","15810"
"1246","650","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.258369","2020-11-13 14:16:28.258303","f354e927-8b6b-4df3-9795-75b142fc7313","15812"
"1251","653","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.273506","2020-11-13 14:16:28.272944","c4851fe2-2b8a-42bd-b6db-3dd9ddceb4f8","15818"
"1256","656","1952","false","false","true",,,"NULL","2020-11-13 14:16:28.285554","2020-11-13 14:16:28.285464","fc38ad63-95db-481c-a25a-853c402cc8a5","15821"
"1260","657","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.530422","2020-11-13 14:16:28.530206","e4fc5fac-5e7a-437f-a99d-8c71f8968de7","15825"
"1263","658","1952","false","false","true",,,"NULL","2020-11-13 14:16:28.538384","2020-11-13 14:16:28.538079","20bd6d24-4b41-4d76-ad50-4ca9058143a2","15828"
"1266","659","1952","false","false","true",,,"NULL","2020-11-13 14:16:28.542589","2020-11-13 14:16:28.542194","67a3ff06-3fd1-4444-8b5f-63b1c246ea48","15831"
"1265","659","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.546989","2020-11-13 14:16:28.546384","0d60f962-4d02-4dd8-a804-2c9e8b6ad7a8","15832"
"1271","662","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.556322","2020-11-13 14:16:28.556192","fc963a2e-efc9-4bd0-8367-15429399808e","15837"
