entrydate,schoolid,studentusi,primaryschool,entrygradeleveldescriptorid,entrygradelevelreasondescriptorid,entrytypedescriptorid,repeatgradeindicator,classofschoolyear,schoolchoicetransfer,exitwithdrawdate,exitwithdrawtypedescriptorid,residencystatusdescriptorid,graduationplantypedescriptorid,educationorganizationid,graduationschoolyear,employedwhileenrolled,calendarcode,schoolyear,fulltimeequivalency,termcompletionindicator,discriminator,createdate,lastmodifieddate,id,changeversion
"2010-08-23","255901107","945",,"958",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.698177","2020-11-13 14:16:21.698050","ca0bd2b2-63eb-416e-8e30-6fedf854da21","14213"
"2010-08-23","255901107","401",,"958",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.761841","2020-11-13 14:16:21.761700","5e511164-83e3-4d0f-9e21-8a876d7c56d6","14232"
"2010-08-23","255901107","123",,"958",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.774462","2020-11-13 14:16:21.774328","fa118a9b-9101-49ad-8e95-e193d84ad690","14236"
"2010-08-23","255901107","3",,"958",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.788094","2020-11-13 14:16:21.787995","9431a373-10ef-47f8-9e58-f147211dea4e","14241"
"2010-08-23","255901107","797",,"958",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.800838","2020-11-13 14:16:21.800735","627e7bf0-662c-422c-ac84-e28e0eaa058b","14245"
"2010-08-23","255901044","153",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.811755","2020-11-13 14:16:21.811664","02cbf4d6-b82d-446e-a0ba-bac4f9129ada","14249"
"2010-08-23","255901044","617",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.824238","2020-11-13 14:16:21.824122","898b80d2-9ba0-4d0f-a687-0362bc518727","14253"
"2010-08-23","255901044","831",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.840407","2020-11-13 14:16:21.840309","c251677d-fbf8-4a68-92a5-dd2218da0749","14258"
"2010-08-23","255901044","269",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.874816","2020-11-13 14:16:21.874722","2ac30890-b083-4756-815a-7b96cd5c82b8","14270"
"2010-08-23","255901044","579",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.901826","2020-11-13 14:16:21.901722","cc62e91e-481e-4e08-9104-89d26e19b346","14279"
"2010-08-23","255901044","419",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.919792","2020-11-13 14:16:21.919689","6c7fbdd4-eef3-452c-ad85-5c00ae9fed64","14285"
"2010-08-23","255901044","844",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.935684","2020-11-13 14:16:21.935587","562bf188-3e9d-459c-9253-b39e69e54831","14290"
"2010-08-23","255901044","524",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.944652","2020-11-13 14:16:21.944525","f794f214-0a7e-44fe-8edf-34cf7b7cc377","14292"
"2010-08-23","255901044","292",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.956659","2020-11-13 14:16:21.956569","ef07b5b4-577e-4a25-a648-251fc467c888","14297"
"2010-08-23","255901044","575",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.969057","2020-11-13 14:16:21.968249","77554e38-d196-4bde-afea-d56821238222","14300"
"2010-08-23","255901044","424",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.993053","2020-11-13 14:16:21.992947","ddb4bc80-861d-4d55-8cbe-b2329a5331df","14306"
"2010-08-23","255901044","905",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.005298","2020-11-13 14:16:22.005185","6c8479bc-dca2-492c-9614-63f113aaaf71","14310"
"2010-08-23","255901044","504",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.018743","2020-11-13 14:16:22.018635","bdb3d697-bc0f-4f01-90ee-28c85344be78","14314"
"2010-08-23","255901044","902",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.031167","2020-11-13 14:16:22.031062","9e213f95-7268-413b-bc25-b728fb0e3ec5","14318"
"2010-08-23","255901044","105",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.043506","2020-11-13 14:16:22.043403","d8c57aa1-889e-4e90-90ca-ba9ce5425b51","14321"
"2010-08-23","255901044","265",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.056285","2020-11-13 14:16:22.056161","654e8065-7532-400c-b49f-ea80cb6fe452","14325"
"2010-08-23","255901044","804",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.069544","2020-11-13 14:16:22.069422","f4e8f57e-e166-4e5d-88d6-3fe9a06bb45e","14330"
"2010-08-23","255901044","599",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.082447","2020-11-13 14:16:22.082350","eedf8ca5-0ea3-43e0-8de3-18fa4054e342","14333"
"2010-08-23","255901044","565",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.093290","2020-11-13 14:16:22.093173","5bf64d2c-2469-4bc7-90d7-c54e6bffa452","14336"
"2010-08-23","255901044","286",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.107347","2020-11-13 14:16:22.107226","6bbdb8bd-1d5e-4429-8c54-8033cfefcf47","14342"
"2010-08-23","255901044","186",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.116653","2020-11-13 14:16:22.116396","50ee8e32-926c-4c6a-87b8-5991ab398c1d","14343"
"2010-08-23","255901044","242",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.132590","2020-11-13 14:16:22.132433","5efd5f12-1d5e-4d85-9b0d-563780367553","14347"
"2010-08-23","255901044","682",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.145946","2020-11-13 14:16:22.145808","3cf64404-ab09-4f2f-b069-82cee2aa4d6d","14352"
"2010-08-23","255901044","830",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.159074","2020-11-13 14:16:22.158936","ab599140-9ef8-437a-abee-2e7ac1d66d26","14357"
"2010-08-23","255901044","40",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.172826","2020-11-13 14:16:22.172708","229f112b-607c-45e8-a1cc-cf6093531894","14362"
"2010-08-23","255901044","349",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.186799","2020-11-13 14:16:22.186710","fe42634e-daa3-4148-b0cb-dc74f04ead34","14366"
"2010-08-23","255901044","75",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.199364","2020-11-13 14:16:22.199269","b11b3dda-3eea-4099-9d9d-00b57280f32f","14369"
"2010-08-23","255901044","793",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.210666","2020-11-13 14:16:22.210545","f069605c-81d4-41bc-a3ff-bc0c2ec86bc1","14372"
"2010-08-23","255901044","642",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.224781","2020-11-13 14:16:22.224674","ab5454aa-2d7e-4f27-a297-4f71ce42a83e","14377"
"2010-08-23","255901044","685",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.238408","2020-11-13 14:16:22.238323","7f126850-83db-4d95-90f6-40ea5ddd85ce","14382"
"2010-08-23","255901044","461",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.249105","2020-11-13 14:16:22.249011","f7dac0b5-bb98-4f7a-88d9-765eb1ee9c52","14384"
"2010-08-23","255901044","718",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.261958","2020-11-13 14:16:22.261854","ec011711-098b-4daa-bdd2-d77c16530b10","14389"
"2010-08-23","255901044","7",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.273982","2020-11-13 14:16:22.273883","1005296a-db31-4dd4-9c95-44c2b162198c","14393"
"2010-08-23","255901044","334",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.285546","2020-11-13 14:16:22.285398","c7fa3c74-57ff-4b33-aaae-7f10d3b138dc","14396"
"2010-08-23","255901044","702",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.299613","2020-11-13 14:16:22.299427","eb229a05-37f5-476f-8230-6736f6e9f53a","14402"
"2010-08-23","255901044","382",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.311783","2020-11-13 14:16:22.311629","8e438181-1f07-4e3d-8524-31cd83e57651","14403"
"2010-08-23","255901001","730",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.326108","2020-11-13 14:16:22.325951","6c154ed1-6704-404c-b63e-d629a68817e0","14408"
"2010-08-23","255901001","402",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.340694","2020-11-13 14:16:22.340546","15dfeb99-f04f-4863-93c0-ac5f038ba5e4","14414"
"2010-08-23","255901001","619",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.365201","2020-11-13 14:16:22.365100","58fc0c2e-cc09-4b06-90a3-5909d908ba3d","14421"
"2010-08-23","255901001","163",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.374460","2020-11-13 14:16:22.374270","3ca78e47-bfa6-4ed2-83b4-e1c822f69801","14423"
"2010-08-23","255901001","601",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.378388","2020-11-13 14:16:22.378255","5617e5ed-f559-41ec-a2cf-1bb915319849","14425"
"2010-08-23","255901001","747",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.392826","2020-11-13 14:16:22.392686","4e58af43-3efa-40b6-b429-5982a88828a4","14429"
"2010-08-23","255901001","908",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.407207","2020-11-13 14:16:22.407089","aee37afd-df40-47e5-b384-9e871df1bc83","14434"
"2010-08-23","255901001","607",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.422320","2020-11-13 14:16:22.422202","35f266fa-32e4-4efb-b231-343ef7bff4a4","14438"
"2010-08-23","255901001","791",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.431944","2020-11-13 14:16:22.431824","34a63ac4-78ee-4589-9032-8d23a01845c4","14440"
"2010-08-23","255901001","587",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.437711","2020-11-13 14:16:22.437613","8f983fcb-18b6-4753-8db7-67447af91d04","14442"
"2010-08-23","255901001","375",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.444362","2020-11-13 14:16:22.442640","9a655a60-bebc-4d25-92da-1f573a6a7e99","14443"
"2010-08-23","255901001","591",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.458918","2020-11-13 14:16:22.458413","4d28c202-9bba-4c44-8dbd-58078d4a594c","14448"
"2010-08-23","255901001","115",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.471850","2020-11-13 14:16:22.471067","8cdc6834-2500-456e-9e07-997356720b52","14451"
"2010-08-23","255901001","262",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.486028","2020-11-13 14:16:22.485112","9c83c534-c8ca-474c-8d89-ff6a00a8876a","14455"
"2010-08-23","255901001","452",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.501541","2020-11-13 14:16:22.501333","c1a940c5-d887-4130-bd03-4df0a5b15583","14460"
"2010-08-23","255901001","356",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.515608","2020-11-13 14:16:22.515474","924ace8e-f70a-4827-a620-356079f9ba01","14464"
"2010-08-23","255901001","808",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.530426","2020-11-13 14:16:22.530266","b23c7ab5-5d18-486b-b4bd-cb2ad714b801","14469"
"2010-08-23","255901001","768",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.544072","2020-11-13 14:16:22.543893","0c5a94ad-3ad8-442b-9cf3-5cd4e3a8ef5d","14471"
"2010-08-23","255901001","613",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.582067","2020-11-13 14:16:22.581566","ddd6cb9c-f9d9-4159-b666-c598780484d1","14481"
"2010-08-23","255901001","898",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.597374","2020-11-13 14:16:22.597255","f453e4fe-b496-4112-930d-88a12df5bda5","14486"
"2010-08-23","255901001","413",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.610100","2020-11-13 14:16:22.610009","8a1f5f3b-85e3-4a42-a1fd-3fd20cae893b","14490"
"2010-08-23","255901001","542",,"959",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.621927","2020-11-13 14:16:22.621837","e722947c-774c-4d7a-86a5-1260b3f69840","14494"
"2010-08-23","255901001","38",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.632284","2020-11-13 14:16:22.632136","18a500a1-ebab-4d06-908a-83e50d9e966b","14495"
"2010-08-23","255901001","376",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.646181","2020-11-13 14:16:22.646072","b4e912ff-dba7-4b70-b1e0-e72f28d8600f","14502"
"2010-08-23","255901001","18",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.659073","2020-11-13 14:16:22.658924","c1668090-8bb8-49f5-9e36-73218c7fd5ba","14504"
"2010-08-23","255901001","901",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.672839","2020-11-13 14:16:22.672680","521fcddd-c95b-4fe8-bd02-86719e3c1831","14509"
"2010-08-23","255901001","427",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.684141","2020-11-13 14:16:22.684018","dd57456c-8939-4708-a727-177dc9d74900","14512"
"2010-08-23","255901001","206",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.699631","2020-11-13 14:16:22.699484","1d2c9205-e763-4b5a-9d7f-02be7ae9499c","14518"
"2010-08-23","255901001","618",,"959",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.712077","2020-11-13 14:16:22.711969","49a3e663-8ca4-46ed-a032-11488083edc0","14521"
"2010-08-23","255901044","359",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.905646","2020-11-13 14:16:21.905471","1a05fc6e-a3d7-4f6e-ac55-2382f92568b8","14280"
"2010-08-23","255901044","762",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.908142","2020-11-13 14:16:21.907996","cd2568e9-e587-4989-9c03-ad7fd3d1ef82","14281"
"2010-08-23","255901044","241",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.917206","2020-11-13 14:16:21.916999","1049a145-105e-4a1b-b1a4-f3f7c4e50d10","14284"
"2010-08-23","255901044","532",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.920434","2020-11-13 14:16:21.920277","2fc34412-7724-4bcf-b0fc-4297eae238eb","14286"
"2010-08-23","255901044","679",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.930825","2020-11-13 14:16:21.930491","14ffd840-66cc-4615-9b5c-2ac2fd89c8ce","14288"
"2010-08-23","255901044","121",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.941932","2020-11-13 14:16:21.941754","cbf2a60c-63a8-47c3-abcc-2418012f0d4f","14291"
"2010-08-23","255901044","196",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.945024","2020-11-13 14:16:21.944880","bb8140b4-1705-41ee-a7b8-83559b9deb6d","14293"
"2010-08-23","255901044","572",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.953995","2020-11-13 14:16:21.953819","0b2c9f49-6925-402d-b5ef-18375f057f35","14295"
"2010-08-23","255901044","4",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.959899","2020-11-13 14:16:21.959777","0c4661da-8661-45ce-9460-2883e54101b3","14298"
"2010-08-23","255901044","894",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.969649","2020-11-13 14:16:21.968954","ce9658d5-7165-4b5b-8340-c8f1e2af79b0","14301"
"2010-08-23","255901044","291",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.977035","2020-11-13 14:16:21.976892","61807b5a-81f2-47e3-9eb7-7ba169858221","14302"
"2010-08-23","255901044","62",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.991229","2020-11-13 14:16:21.991045","ff13c8f9-4243-47aa-ad0f-91bface5beee","14303"
"2010-08-23","255901044","74",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.004439","2020-11-13 14:16:22.004293","7388db33-7529-4060-b72c-c08eae605cd3","14308"
"2010-08-23","255901044","583",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.016539","2020-11-13 14:16:22.016277","47f392e1-95d7-4c6f-91a6-04ecca4eb6c9","14311"
"2010-08-23","255901044","780",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.029283","2020-11-13 14:16:22.029157","4a7b3cd2-4ab5-420d-bde5-d7c722f591fd","14316"
"2010-08-23","255901044","558",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.042139","2020-11-13 14:16:22.042012","00c60cea-3ddb-48d7-9473-6875883d8ef0","14320"
"2010-08-23","255901044","175",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.056896","2020-11-13 14:16:22.056786","f059175e-4c42-4628-910c-815e12efb926","14326"
"2010-08-23","255901044","344",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.065863","2020-11-13 14:16:22.065745","238d36b8-04b3-4f63-bd73-464c6996b3d0","14327"
"2010-08-23","255901044","182",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.069302","2020-11-13 14:16:22.069126","c8d2c380-e998-4e48-b8f3-c80eea9ae770","14329"
"2010-08-23","255901044","395",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.078434","2020-11-13 14:16:22.078311","35cab5ff-1910-4022-96da-1940bd81244f","14331"
"2010-08-23","255901044","507",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.082433","2020-11-13 14:16:22.082254","9545c098-bc65-4559-b7ca-2dca63a61457","14334"
"2010-08-23","255901044","633",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.093859","2020-11-13 14:16:22.093747","9b32e0a5-442a-4c92-952f-a57f1dbcc180","14337"
"2010-08-23","255901044","94",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.104168","2020-11-13 14:16:22.103959","1ff06b1f-df75-4ad9-8e95-856d6f3e01f8","14339"
"2010-08-23","255901044","253",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.106973","2020-11-13 14:16:22.106879","5b2cb147-9d92-4a7b-8770-fd90e7f66f1e","14341"
"2010-08-23","255901044","189",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.119490","2020-11-13 14:16:22.119387","7e8eb2b0-51ef-421b-b3d4-4047eaadc4e5","14345"
"2010-08-23","255901044","958",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.136844","2020-11-13 14:16:22.136716","0fa5c08f-b072-41f3-8ad7-668d94325f07","14350"
"2010-08-23","255901044","521",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.145178","2020-11-13 14:16:22.144908","13d672c3-e28a-4341-929e-4043b92b8bf1","14351"
"2010-08-23","255901044","721",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.157987","2020-11-13 14:16:22.157851","4b8894a8-1b2d-4a6b-a4fd-bccd7a049cfe","14356"
"2010-08-23","255901044","240",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.171537","2020-11-13 14:16:22.171414","f32f52f8-1798-49c1-8d57-da8aa7c0abf4","14360"
"2010-08-23","255901044","643",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.185155","2020-11-13 14:16:22.185007","b3e70569-0e61-4df7-8679-de384acef8d4","14364"
"2010-08-23","255901044","342",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.197570","2020-11-13 14:16:22.197392","aacf65ab-a478-478c-8af2-dd7b0abf0d27","14367"
"2010-08-23","255901044","14",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.211250","2020-11-13 14:16:22.211103","b44a300d-5f83-411e-90d7-b5299a38494a","14373"
"2010-08-23","255901044","851",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.222688","2020-11-13 14:16:22.222529","62cdd187-10fe-45a0-98bf-267822fa43b8","14375"
"2010-08-23","255901044","569",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.235008","2020-11-13 14:16:22.234822","02e97548-8ffa-4f24-afe4-dbdfdc8a336d","14379"
"2010-08-23","255901044","32",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.238225","2020-11-13 14:16:22.238121","9000f39d-75e4-4887-98e2-afd711258428","14381"
"2010-08-23","255901044","46",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.247456","2020-11-13 14:16:22.247258","672ff9d1-7152-4afb-a770-4fe1ff1386f2","14383"
"2010-08-23","255901044","165",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.250432","2020-11-13 14:16:22.250357","09ad4fe8-e4a0-40ef-9251-4a7b3183a59d","14386"
"2010-08-23","255901044","372",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.259676","2020-11-13 14:16:22.259391","a2d477cf-3205-4f68-832b-f12aa34a077f","14387"
"2010-08-23","255901044","738",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.272628","2020-11-13 14:16:22.272504","b49ad986-5a40-4f8e-8ad5-2d7ee57e7cbe","14392"
"2010-08-23","255901044","820",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.286108","2020-11-13 14:16:22.285989","48b9da56-76ee-4493-883b-e8a082abfcbe","14397"
"2010-08-23","255901044","213",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.298423","2020-11-13 14:16:22.298214","2f1f397c-53db-4995-bac8-23f35ebbcdc6","14399"
"2010-08-23","255901044","64",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.313005","2020-11-13 14:16:22.312923","750261d9-2f1a-4b0c-9e29-d0700d82ec84","14405"
"2010-08-23","255901044","924",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.325379","2020-11-13 14:16:22.325230","f8e56c0f-a507-4341-9b63-b409b10bfb16","14407"
"2010-08-23","255901001","1",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.338675","2020-11-13 14:16:22.338516","a47496c1-5934-436d-95f0-ec124c3f9de0","14411"
