academicsubjectdescriptorid,courseattemptresultdescriptorid,coursecode,courseeducationorganizationid,educationorganizationid,schoolyear,studentusi,termdescriptorid,createdate
"44","608","PE-02","255901107","255901107","2011","590","2330","2020-11-13 14:22:06.191983"
"44","608","PE-02","255901107","255901107","2011","606","2330","2020-11-13 14:22:06.199203"
"44","608","PE-02","255901107","255901107","2011","661","2330","2020-11-13 14:22:06.229453"
"44","608","PE-02","255901107","255901107","2011","677","2330","2020-11-13 14:22:06.237364"
"44","608","PE-02","255901107","255901107","2011","675","2330","2020-11-13 14:22:06.245684"
"44","608","PE-02","255901107","255901107","2011","687","2333","2020-11-13 14:22:06.253937"
"44","608","PE-02","255901107","255901107","2011","686","2333","2020-11-13 14:22:06.260787"
"44","608","PE-02","255901107","255901107","2011","712","2330","2020-11-13 14:22:06.284667"
"44","608","PE-02","255901107","255901107","2011","725","2333","2020-11-13 14:22:06.291245"
"44","608","PE-02","255901107","255901107","2011","734","2330","2020-11-13 14:22:06.298125"
"44","608","PE-02","255901107","255901107","2011","743","2330","2020-11-13 14:22:06.303090"
"44","608","PE-02","255901107","255901107","2011","750","2333","2020-11-13 14:22:06.314638"
"44","608","PE-02","255901107","255901107","2011","776","2330","2020-11-13 14:22:06.331660"
"44","608","PE-02","255901107","255901107","2011","786","2330","2020-11-13 14:22:06.347274"
"44","608","PE-02","255901107","255901107","2011","786","2333","2020-11-13 14:22:06.356518"
"44","608","PE-02","255901107","255901107","2011","803","2333","2020-11-13 14:22:06.374470"
"44","608","PE-02","255901107","255901107","2011","866","2330","2020-11-13 14:22:06.390845"
"44","608","PE-02","255901107","255901107","2011","931","2333","2020-11-13 14:22:06.406374"
"44","608","PE-02","255901107","255901107","2012","9","2333","2020-11-13 14:22:06.422422"
"44","608","PE-02","255901107","255901107","2012","20","2333","2020-11-13 14:22:06.427752"
"44","608","PE-02","255901107","255901107","2012","22","2333","2020-11-13 14:22:06.438467"
"44","608","PE-02","255901107","255901107","2012","29","2333","2020-11-13 14:22:06.445078"
"44","608","PE-02","255901107","255901107","2012","34","2330","2020-11-13 14:22:06.451268"
"44","608","PE-02","255901107","255901107","2012","58","2333","2020-11-13 14:22:06.467350"
"44","608","PE-02","255901107","255901107","2012","59","2333","2020-11-13 14:22:06.477306"
"44","608","PE-02","255901107","255901107","2012","109","2330","2020-11-13 14:22:06.483274"
"44","608","PE-02","255901107","255901107","2012","112","2330","2020-11-13 14:22:06.495239"
"44","608","PE-02","255901107","255901107","2012","124","2330","2020-11-13 14:22:06.508890"
"44","608","PE-02","255901107","255901107","2012","131","2333","2020-11-13 14:22:06.523789"
"44","608","PE-02","255901107","255901107","2012","139","2333","2020-11-13 14:22:06.530478"
"44","608","PE-02","255901107","255901107","2012","143","2333","2020-11-13 14:22:06.541600"
"44","608","PE-02","255901107","255901107","2012","159","2330","2020-11-13 14:22:06.555596"
"44","608","PE-02","255901107","255901107","2012","174","2330","2020-11-13 14:22:06.559964"
"40","608","MUS-06","255901044","255901044","2012","342","2333","2020-11-13 14:22:04.011910"
"40","608","MUS-06","255901044","255901044","2012","364","2330","2020-11-13 14:22:04.027849"
"40","608","MUS-06","255901044","255901044","2012","382","2333","2020-11-13 14:22:04.054494"
"44","608","PE-01","255901107","255901107","2011","434","2330","2020-11-13 14:22:04.085155"
"44","608","PE-01","255901107","255901107","2011","457","2333","2020-11-13 14:22:04.178375"
"44","608","PE-01","255901107","255901107","2011","473","2330","2020-11-13 14:22:04.210941"
"44","608","PE-01","255901107","255901107","2011","487","2333","2020-11-13 14:22:04.226165"
"44","608","PE-01","255901107","255901107","2012","73","2330","2020-11-13 14:22:04.481187"
"44","608","PE-01","255901107","255901107","2012","210","2333","2020-11-13 14:22:04.569870"
"44","608","PE-01","255901107","255901107","2012","218","2330","2020-11-13 14:22:05.098523"
"44","608","PE-01","255901107","255901107","2012","297","2330","2020-11-13 14:22:05.115053"
"44","609","PE-01","255901107","255901107","2011","603","2333","2020-11-13 14:22:05.207325"
"44","609","PE-01","255901107","255901107","2011","749","2330","2020-11-13 14:22:05.223096"
"44","609","PE-01","255901107","255901107","2012","134","2333","2020-11-13 14:22:05.468317"
"44","609","PE-01","255901107","255901107","2012","303","2330","2020-11-13 14:22:05.483713"
"44","609","PE-02","255901107","255901107","2011","785","2333","2020-11-13 14:22:05.552990"
"44","609","PE-02","255901107","255901107","2012","202","2333","2020-11-13 14:22:05.799689"
"44","608","PE-02","255901107","255901107","2011","405","2330","2020-11-13 14:22:06.057183"
"44","608","PE-02","255901107","255901107","2011","418","2330","2020-11-13 14:22:06.072917"
"44","608","PE-02","255901107","255901107","2011","451","2330","2020-11-13 14:22:06.090631"
"44","608","PE-02","255901107","255901107","2011","516","2330","2020-11-13 14:22:06.127327"
"44","608","PE-02","255901107","255901107","2011","568","2333","2020-11-13 14:22:06.168869"
"44","608","PE-02","255901107","255901107","2011","845","2330","2020-11-13 14:22:06.375838"
"44","608","PE-02","255901107","255901107","2011","866","2333","2020-11-13 14:22:06.393162"
"44","608","PE-02","255901107","255901107","2011","915","2333","2020-11-13 14:22:06.404659"
"44","608","PE-02","255901107","255901107","2012","10","2330","2020-11-13 14:22:06.422405"
"44","608","PE-02","255901107","255901107","2012","146","2330","2020-11-13 14:22:06.543448"
"44","608","PE-02","255901107","255901107","2012","279","2330","2020-11-13 14:22:06.586151"
"44","608","PE-02","255901107","255901107","2012","361","2333","2020-11-13 14:22:06.633325"
"44","608","PE-03","255901107","255901107","2011","653","2330","2020-11-13 14:22:06.729604"
"44","608","PE-03","255901107","255901107","2011","701","2333","2020-11-13 14:22:06.756715"
"44","608","PE-03","255901107","255901107","2011","885","2330","2020-11-13 14:22:06.863764"
"44","608","PE-03","255901107","255901107","2011","888","2333","2020-11-13 14:22:06.878004"
"44","608","PE-03","255901107","255901107","2011","921","2330","2020-11-13 14:22:06.892171"
"44","608","PE-03","255901107","255901107","2012","24","2330","2020-11-13 14:22:06.953884"
"44","608","PE-03","255901107","255901107","2012","380","2330","2020-11-13 14:22:07.143809"
"44","609","PE-03","255901107","255901107","2012","287","2333","2020-11-13 14:22:07.244487"
"44","609","PE-03","255901107","255901107","2012","365","2330","2020-11-13 14:22:07.490327"
"44","609","PE-04","255901107","255901107","2011","480","2330","2020-11-13 14:22:07.507342"
"44","608","PE-04","255901107","255901107","2011","411","2333","2020-11-13 14:22:07.581364"
"44","608","PE-04","255901107","255901107","2011","429","2330","2020-11-13 14:22:07.601342"
"44","608","PE-04","255901107","255901107","2011","444","2330","2020-11-13 14:22:07.614724"
"44","608","PE-04","255901107","255901107","2011","639","2333","2020-11-13 14:22:07.721578"
"44","608","PE-04","255901107","255901107","2011","757","2330","2020-11-13 14:22:07.776964"
"44","608","PE-04","255901107","255901107","2011","795","2333","2020-11-13 14:22:08.021438"
"44","608","PE-04","255901107","255901107","2011","842","2330","2020-11-13 14:22:08.037002"
"44","608","PE-04","255901107","255901107","2011","861","2333","2020-11-13 14:22:08.052637"
"44","608","PE-04","255901107","255901107","2011","868","2330","2020-11-13 14:22:08.068121"
"44","608","PE-04","255901107","255901107","2011","910","2330","2020-11-13 14:22:08.084369"
"44","608","PE-04","255901107","255901107","2011","922","2333","2020-11-13 14:22:08.096438"
"44","608","PE-04","255901107","255901107","2011","946","2333","2020-11-13 14:22:08.111333"
"44","608","PE-04","255901107","255901107","2012","166","2330","2020-11-13 14:22:08.184175"
"44","608","PE-04","255901107","255901107","2012","311","2330","2020-11-13 14:22:08.287634"
"44","608","PE-04","255901107","255901107","2012","345","2330","2020-11-13 14:22:08.323412"
"44","608","PE-05","255901107","255901107","2011","855","2333","2020-11-13 14:22:08.571855"
"44","608","PE-05","255901107","255901107","2012","177","2330","2020-11-13 14:22:08.726901"
"44","608","PE-05","255901107","255901107","2012","271","2330","2020-11-13 14:22:08.770984"
"44","608","PE-05","255901107","255901107","2012","336","2333","2020-11-13 14:22:08.801779"
"44","608","PE-05","255901107","255901107","2012","341","2333","2020-11-13 14:22:08.813920"
"44","608","PE-05","255901107","255901107","2012","362","2330","2020-11-13 14:22:08.829478"
"44","608","PE-05","255901107","255901107","2012","374","2333","2020-11-13 14:22:08.846272"
"44","609","PE-06","255901044","255901044","2012","165","2330","2020-11-13 14:22:09.033018"
"44","609","PE-06","255901044","255901044","2012","240","2333","2020-11-13 14:22:09.047216"
"44","608","PE-06","255901044","255901044","2011","678","2330","2020-11-13 14:22:09.209876"
"44","608","PE-06","255901044","255901044","2011","721","2333","2020-11-13 14:22:09.251563"
"44","608","PE-06","255901044","255901044","2011","746","2333","2020-11-13 14:22:09.264911"
"44","608","PE-06","255901044","255901044","2011","793","2330","2020-11-13 14:22:09.290390"
"44","608","PE-06","255901044","255901044","2011","807","2330","2020-11-13 14:22:09.304845"
"44","608","PE-06","255901044","255901044","2011","948","2333","2020-11-13 14:22:09.369579"
"44","608","PE-06","255901044","255901044","2012","46","2333","2020-11-13 14:22:09.414747"
"44","608","PE-06","255901044","255901044","2012","75","2333","2020-11-13 14:22:09.426008"
"44","608","PE-06","255901044","255901044","2012","130","2330","2020-11-13 14:22:09.445352"
"44","608","PE-06","255901044","255901044","2012","165","2333","2020-11-13 14:22:09.455599"
"44","608","PE-06","255901044","255901044","2012","186","2333","2020-11-13 14:22:09.472899"
"44","608","PE-06","255901044","255901044","2012","213","2333","2020-11-13 14:22:09.486960"
"44","608","PE-06","255901044","255901044","2012","250","2330","2020-11-13 14:22:09.501506"
"44","608","PE-06","255901044","255901044","2012","286","2330","2020-11-13 14:22:09.516808"
"44","608","PE-06","255901044","255901044","2012","334","2330","2020-11-13 14:22:09.532295"
"44","608","PE-06","255901044","255901044","2012","349","2333","2020-11-13 14:22:09.549672"
"44","608","PE-06","255901044","255901044","2012","395","2333","2020-11-13 14:22:09.564285"
"44","608","PE-07","255901044","255901044","2011","448","2330","2020-11-13 14:22:09.578548"
"44","608","PE-07","255901044","255901044","2011","448","2333","2020-11-13 14:22:09.590161"
"44","608","PE-07","255901044","255901044","2011","572","2330","2020-11-13 14:22:09.664234"
"44","608","PE-07","255901044","255901044","2011","579","2333","2020-11-13 14:22:09.680817"
"44","608","PE-07","255901044","255901044","2011","592","2333","2020-11-13 14:22:09.694050"
"44","608","PE-07","255901044","255901044","2011","605","2333","2020-11-13 14:22:09.710960"
"44","608","PE-07","255901044","255901044","2011","629","2330","2020-11-13 14:22:09.723297"
"44","608","PE-07","255901044","255901044","2011","741","2330","2020-11-13 14:22:09.766160"
"44","608","PE-07","255901044","255901044","2011","763","2330","2020-11-13 14:22:09.779924"
"44","608","PE-07","255901044","255901044","2011","769","2333","2020-11-13 14:22:09.793071"
"44","608","PE-07","255901044","255901044","2011","882","2330","2020-11-13 14:22:09.864065"
"44","608","PE-07","255901044","255901044","2012","168","2330","2020-11-13 14:22:09.966569"
"44","608","PE-07","255901044","255901044","2012","291","2333","2020-11-13 14:22:10.052140"
"44","609","PE-07","255901044","255901044","2011","625","2333","2020-11-13 14:22:10.122583"
"44","609","PE-08","255901044","255901044","2011","913","2330","2020-11-13 14:22:10.236920"
"44","608","PE-08","255901044","255901044","2012","110","2333","2020-11-13 14:22:10.633990"
"44","608","PE-08","255901044","255901044","2012","257","2333","2020-11-13 14:22:10.730783"
"44","608","PE-08","255901044","255901044","2012","318","2333","2020-11-13 14:22:10.748894"
"44","608","PE-08","255901044","255901044","2012","335","2330","2020-11-13 14:22:10.759581"
"46","608","PHOTJOUR","255901001","255901001","2011","428","2330","2020-11-13 14:22:10.835895"
"46","608","PHOTJOUR","255901001","255901001","2011","446","2333","2020-11-13 14:22:10.861615"
"46","608","PHOTJOUR","255901001","255901001","2011","474","2333","2020-11-13 14:22:10.874867"
"46","608","PHOTJOUR","255901001","255901001","2011","506","2333","2020-11-13 14:22:10.906126"
"46","608","PHOTJOUR","255901001","255901001","2011","580","2333","2020-11-13 14:22:10.920986"
"46","608","PHOTJOUR","255901001","255901001","2011","597","2333","2020-11-13 14:22:10.935800"
"46","608","PHOTJOUR","255901001","255901001","2011","711","2333","2020-11-13 14:22:11.011554"
"46","608","PHOTJOUR","255901001","255901001","2011","818","2330","2020-11-13 14:22:11.051943"
"40","608","MUS-06","255901044","255901044","2012","372","2333","2020-11-13 14:22:04.042978"
"44","608","PE-01","255901107","255901107","2011","410","2333","2020-11-13 14:22:04.059906"
"44","608","PE-01","255901107","255901107","2011","415","2333","2020-11-13 14:22:04.069685"
"44","608","PE-01","255901107","255901107","2011","421","2333","2020-11-13 14:22:04.079073"
"44","608","PE-01","255901107","255901107","2011","460","2330","2020-11-13 14:22:04.182164"
"44","608","PE-01","255901107","255901107","2011","460","2333","2020-11-13 14:22:04.193285"
"44","608","PE-01","255901107","255901107","2011","470","2330","2020-11-13 14:22:04.199139"
"44","608","PE-01","255901107","255901107","2011","478","2333","2020-11-13 14:22:04.212840"
"44","608","PE-01","255901107","255901107","2011","503","2330","2020-11-13 14:22:04.225744"
"44","608","PE-01","255901107","255901107","2011","552","2330","2020-11-13 14:22:04.239984"
"44","608","PE-01","255901107","255901107","2011","552","2333","2020-11-13 14:22:04.247747"
"44","608","PE-01","255901107","255901107","2011","557","2330","2020-11-13 14:22:04.254122"
"44","608","PE-01","255901107","255901107","2011","589","2330","2020-11-13 14:22:04.268921"
"44","608","PE-01","255901107","255901107","2011","660","2333","2020-11-13 14:22:04.284463"
"44","608","PE-01","255901107","255901107","2011","723","2330","2020-11-13 14:22:04.299954"
"44","608","PE-01","255901107","255901107","2011","749","2333","2020-11-13 14:22:04.307025"
"44","608","PE-01","255901107","255901107","2011","751","2330","2020-11-13 14:22:04.312399"
"44","608","PE-01","255901107","255901107","2011","758","2330","2020-11-13 14:22:04.326066"
"44","608","PE-01","255901107","255901107","2011","764","2330","2020-11-13 14:22:04.341147"
"44","608","PE-01","255901107","255901107","2011","775","2330","2020-11-13 14:22:04.348275"
"44","608","PE-01","255901107","255901107","2011","787","2330","2020-11-13 14:22:04.355344"
"44","608","PE-01","255901107","255901107","2011","823","2330","2020-11-13 14:22:04.363568"
"44","608","PE-01","255901107","255901107","2011","834","2330","2020-11-13 14:22:04.369295"
"44","608","PE-01","255901107","255901107","2011","848","2330","2020-11-13 14:22:04.377936"
"44","608","PE-01","255901107","255901107","2011","876","2330","2020-11-13 14:22:04.383965"
"44","608","PE-01","255901107","255901107","2011","884","2330","2020-11-13 14:22:04.392437"
"44","608","PE-01","255901107","255901107","2011","892","2333","2020-11-13 14:22:04.399410"
"44","608","PE-01","255901107","255901107","2011","893","2333","2020-11-13 14:22:04.407222"
"44","608","PE-01","255901107","255901107","2011","953","2333","2020-11-13 14:22:04.415354"
