descriptorid,namespace,codevalue,shortdescription,description,priordescriptorid,effectivebegindate,effectiveenddate,createdate,lastmodifieddate,id,changeversion
"1981","uri://ed-fi.org/RepeatIdentifierDescriptor","Replacement counted","Replacement counted","Replacement counted",,,,"2020-11-13 14:15:01.844465","2020-11-13 14:15:01.844402","4759be6d-32b8-4be3-8b4b-1f7fce7964f0","2041"
"1982","uri://ed-fi.org/RepeatIdentifierDescriptor","Replacement not counted","Replacement not counted","Replacement not counted",,,,"2020-11-13 14:15:01.844955","2020-11-13 14:15:01.844829","7be3f7b0-ec1a-48ab-a948-8b9bc67d885b","2042"
"1983","uri://ed-fi.org/ReporterDescriptionDescriptor","Non-school personnel","Non-school personnel","Non-school personnel",,,,"2020-11-13 14:15:01.914243","2020-11-13 14:15:01.913027","80349cbc-69f6-4f0e-bf85-39d616f2e19c","2043"
"1985","uri://ed-fi.org/ReporterDescriptionDescriptor","Other","Other","Other",,,,"2020-11-13 14:15:01.914242","2020-11-13 14:15:01.913015","be4ac63d-3911-4b76-93d7-5baaa5dcd505","2045"
"1984","uri://ed-fi.org/ReporterDescriptionDescriptor","Law enforcement officer","Law enforcement officer","Law enforcement officer",,,,"2020-11-13 14:15:01.914242","2020-11-13 14:15:01.913018","d1df3bc5-9380-4233-b84f-7c925c547e14","2044"
"1986","uri://ed-fi.org/ReporterDescriptionDescriptor","Parent/guardian","Parent/guardian","Parent/guardian",,,,"2020-11-13 14:15:01.914817","2020-11-13 14:15:01.913036","d48acc96-061e-4e2b-9f52-e03402c948cc","2046"
"1987","uri://ed-fi.org/ReporterDescriptionDescriptor","Staff","Staff","Staff",,,,"2020-11-13 14:15:02.102488","2020-11-13 14:15:02.102431","04583e51-ca3f-4139-bb2d-d6037d312331","2047"
"1988","uri://ed-fi.org/ReporterDescriptionDescriptor","Student","Student","Student",,,,"2020-11-13 14:15:02.102742","2020-11-13 14:15:02.102675","6b33e9c5-661c-435b-8c78-e905853949f6","2048"
"1989","uri://ed-fi.org/ResidencyStatusDescriptor","Resident of admin unit that crosses states","Resident of an administrative unit that crosses state boundaries","Resident of an administrative unit that crosses state boundaries",,,,"2020-11-13 14:15:02.181133","2020-11-13 14:15:02.179920","2d050785-2d97-4dfb-8fe1-1a652f855a12","2049"
"1991","uri://ed-fi.org/ResidencyStatusDescriptor","Resident of another state","Resident of another state","Resident of another state",,,,"2020-11-13 14:15:02.181117","2020-11-13 14:15:02.179902","941dae4d-cd5c-4f42-bf99-6281b8896edb","2051"
"1990","uri://ed-fi.org/ResidencyStatusDescriptor","Resident of admin unit and school area","Resident of administrative unit and usual school attendance area","Resident of administrative unit and usual school attendance area",,,,"2020-11-13 14:15:02.181131","2020-11-13 14:15:02.179905","ae6b2b55-eece-468c-bc8a-41bf6794c13b","2050"
"1992","uri://ed-fi.org/ResidencyStatusDescriptor","Resident of admin unit, but other school area","Resident of administrative unit, but of other school attendance area","Resident of administrative unit, but of other school attendance area",,,,"2020-11-13 14:15:02.182009","2020-11-13 14:15:02.179925","77bc8d4c-e01d-49b7-9434-61f71efdb7f2","2052"
"1994","uri://ed-fi.org/ResponseIndicatorDescriptor","Nonscorable response","Nonscorable response","Nonscorable response",,,,"2020-11-13 14:15:02.256294","2020-11-13 14:15:02.255133","7496c5fa-8975-4e2a-b076-d431ec703107","2054"
"3","uri://ed-fi.org/AbsenceEventCategoryDescriptor","Jury duty","Jury duty","Jury duty",,,,"2020-11-13 14:14:47.753859","2020-11-13 14:14:47.739771","1ded0946-5dc6-4b7e-805b-496dcee44538","63"
"7","uri://ed-fi.org/AbsenceEventCategoryDescriptor","Release time","Release time","Release time",,,,"2020-11-13 14:14:47.907353","2020-11-13 14:14:47.907241","b9ccc0ac-12f9-4c7f-9e09-6e6e782782a5","67"
"11","uri://ed-fi.org/AbsenceEventCategoryDescriptor","Suspension","Suspension","Suspension",,,,"2020-11-13 14:14:47.917599","2020-11-13 14:14:47.917566","2a15ac2c-8723-4a8b-80c3-2fda244d4f0d","71"
"13","uri://ed-fi.org/AcademicHonorCategoryDescriptor","Citizenship award/recognition","Citizenship award/recognition","Citizenship award/recognition",,,,"2020-11-13 14:14:47.953724","2020-11-13 14:14:47.952424","b62d71ae-3e32-4669-802e-324c05fd1216","73"
"19","uri://ed-fi.org/AcademicHonorCategoryDescriptor","Honor roll","Honor roll","Honor roll",,,,"2020-11-13 14:14:47.963809","2020-11-13 14:14:47.963659","4dd6595b-48d2-448a-b5d3-d5b073787553","79"
"21","uri://ed-fi.org/AcademicHonorCategoryDescriptor","Honorable mention","Honorable mention","Honorable mention",,,,"2020-11-13 14:14:47.971049","2020-11-13 14:14:47.970974","bd1c86fe-63d1-4e03-a74a-5409403df2e5","81"
"26","uri://ed-fi.org/AcademicHonorCategoryDescriptor","Other","Other","Other",,,,"2020-11-13 14:14:47.981700","2020-11-13 14:14:47.981656","95f592c6-3b3f-4c80-b599-a87de2914777","86"
"33","uri://ed-fi.org/AcademicSubjectDescriptor","Critical Reading","Critical Reading","Critical Reading",,,,"2020-11-13 14:14:48.247298","2020-11-13 14:14:48.245795","04a626cd-3927-48f0-8b59-f80ba73c7ec7","93"
"36","uri://ed-fi.org/AcademicSubjectDescriptor","Life and Physical Sciences","Life and Physical Sciences","Life and Physical Sciences",,,,"2020-11-13 14:14:48.257670","2020-11-13 14:14:48.257447","9781845e-bd2c-4884-ba38-bc33911d3dca","96"
"42","uri://ed-fi.org/AcademicSubjectDescriptor","Foreign Language and Literature","Foreign Language and Literature","Foreign Language and Literature",,,,"2020-11-13 14:14:48.267208","2020-11-13 14:14:48.267185","2bb6b15d-05c0-45cf-9a5f-ff93baceb2a1","102"
"45","uri://ed-fi.org/AcademicSubjectDescriptor","Religious Education and Theology","Religious Education and Theology","Religious Education and Theology",,,,"2020-11-13 14:14:48.276024","2020-11-13 14:14:48.275982","a7379133-5c81-40b1-bc1a-cc2f4781a485","105"
"51","uri://ed-fi.org/AccommodationDescriptor","English language learner accommodation","English language learner accommodation","English language learner accommodation",,,,"2020-11-13 14:14:48.315553","2020-11-13 14:14:48.314228","8a3bdd32-025d-47d5-bd26-a7f6c6307c26","111"
"53","uri://ed-fi.org/AccommodationDescriptor","Scheduling accommodation","Scheduling accommodation","Scheduling accommodation",,,,"2020-11-13 14:14:48.538800","2020-11-13 14:14:48.538670","2afcf329-6fad-40e4-ab50-1feb1d6a01aa","113"
"62","uri://ed-fi.org/AccountClassificationDescriptor","Program","Program","Program",,,,"2020-11-13 14:14:48.580403","2020-11-13 14:14:48.578584","a71aba8c-fcdf-476f-8bad-c5636aef0eec","122"
"64","uri://ed-fi.org/AccountClassificationDescriptor","Level of Instruction","Level of Instruction","Level of Instruction",,,,"2020-11-13 14:14:48.590664","2020-11-13 14:14:48.590406","7d280678-4160-42fb-9c80-a16413a1cbee","124"
"70","uri://ed-fi.org/AchievementCategoryDescriptor","Competency Retained","Competency Retained","Competency Retained",,,,"2020-11-13 14:14:48.628564","2020-11-13 14:14:48.627101","be8b6e9c-1c7b-4cde-8f0e-40182a18e2b9","130"
"74","uri://ed-fi.org/AchievementCategoryDescriptor","License Earned","License Earned","License Earned",,,,"2020-11-13 14:14:48.637454","2020-11-13 14:14:48.637360","ee66cc26-2710-443c-85b3-2d3574e7275e","134"
"77","uri://ed-fi.org/AchievementCategoryDescriptor","Non-Academic Honor","Non-Academic Honor","Non-Academic Honor",,,,"2020-11-13 14:14:48.645832","2020-11-13 14:14:48.645763","18db50bc-f9cb-43f5-9027-eab784015f09","137"
"80","uri://ed-fi.org/AdditionalCreditTypeDescriptor","Advanced Placement","Advanced Placement","Advanced Placement",,,,"2020-11-13 14:14:48.679987","2020-11-13 14:14:48.678662","2219d049-e1dd-4dbf-ae6e-34fb749b24cc","140"
"86","uri://ed-fi.org/AddressTypeDescriptor","Doubled - up (i.e., living with another family)","Doubled - up (i.e., living with another family)","Doubled - up (i.e., living with another family)",,,,"2020-11-13 14:14:48.716981","2020-11-13 14:14:48.715670","9f216b86-0a9c-42b3-8485-37f65283bd63","146"
"89","uri://ed-fi.org/AddressTypeDescriptor","Hotels/Motels","Hotels/Motels","Hotels/Motels",,,,"2020-11-13 14:14:48.726094","2020-11-13 14:14:48.726011","8b85bf81-8b12-40d6-8eae-28c36a798961","149"
"98","uri://ed-fi.org/AddressTypeDescriptor","Unsheltered","Unsheltered (cars, parks, temporary trailers, or abandoned buildings)","Unsheltered (e.g. cars, parks, campgrounds, temporary trailers including FEMA trailers, or abandoned buildings)",,,,"2020-11-13 14:14:48.740660","2020-11-13 14:14:48.740285","fbcdb87a-ff4f-4083-84d9-6d41a89f52ec","158"
"100","uri://ed-fi.org/AdministrationEnvironmentDescriptor","Classroom","Classroom","Classroom",,,,"2020-11-13 14:14:48.772161","2020-11-13 14:14:48.770826","4c841ef7-5458-43e5-8c37-293d873e2317","160"
"108","uri://ed-fi.org/AssessmentCategoryDescriptor","Advanced Placement","Advanced Placement","Advanced Placement",,,,"2020-11-13 14:14:48.819143","2020-11-13 14:14:48.817794","22331e34-8db6-4075-a5de-fbbf9112f1a6","168"
"111","uri://ed-fi.org/AssessmentCategoryDescriptor","Psychomotor test","Psychomotor test","Psychomotor test",,,,"2020-11-13 14:14:48.829242","2020-11-13 14:14:48.829197","2d9676ed-f9c9-4a3c-b010-7047748b6d43","171"
"116","uri://ed-fi.org/AssessmentCategoryDescriptor","Reading readiness test","Reading readiness test","Reading readiness test",,,,"2020-11-13 14:14:48.837692","2020-11-13 14:14:48.837609","2fa8b2b8-1445-4cdc-9923-227542001a18","176"
"121","uri://ed-fi.org/AssessmentCategoryDescriptor","International Baccalaureate","International Baccalaureate","International Baccalaureate",,,,"2020-11-13 14:14:48.847249","2020-11-13 14:14:48.847201","bfe6c1a8-2842-451a-9974-b8234cfd512a","181"
"123","uri://ed-fi.org/AssessmentCategoryDescriptor","State alternative assessment/modified standards","State alternative assessment/modified standards","State alternative assessment/modified standards",,,,"2020-11-13 14:14:48.852269","2020-11-13 14:14:48.852222","02eb07a4-0b35-4008-bc54-4ab95caaf78f","183"
"128","uri://ed-fi.org/AssessmentCategoryDescriptor","State summative assessment 3-8 general","State summative assessment 3-8 general","State summative assessment 3-8 general",,,,"2020-11-13 14:14:48.861249","2020-11-13 14:14:48.861207","51fe1856-d2df-44b5-a94b-2282c4595aa8","188"
"132","uri://ed-fi.org/AssessmentCategoryDescriptor","Personality test","Personality test","Personality test",,,,"2020-11-13 14:14:48.868093","2020-11-13 14:14:48.868048","2b4af5c6-1587-4df5-ae8e-02602edf00aa","192"
"139","uri://ed-fi.org/AssessmentCategoryDescriptor","Early Learning - Approaches toward learning","Early Learning - Approaches toward learning","Early Learning - Approaches toward learning",,,,"2020-11-13 14:14:48.881063","2020-11-13 14:14:48.881022","17c396f8-bf2a-45e9-8940-d2bd8681ac6c","199"
"147","uri://ed-fi.org/AssessmentCategoryDescriptor","Mental ability (intelligence) test","Mental ability (intelligence) test","Mental ability (intelligence) test",,,,"2020-11-13 14:14:48.894749","2020-11-13 14:14:48.894448","ea06a6f4-6b17-43b5-9005-d38460eb3cdf","207"
"153","uri://ed-fi.org/AssessmentIdentificationSystemDescriptor","Federal","Federal","Federal",,,,"2020-11-13 14:14:48.929971","2020-11-13 14:14:48.928596","3529fa29-3c44-41e8-8352-20acb92e307e","213"
"156","uri://ed-fi.org/AssessmentIdentificationSystemDescriptor","Test Contractor","Test Contractor","Test Contractor",,,,"2020-11-13 14:14:48.940551","2020-11-13 14:14:48.940483","b8190433-5bfd-41d0-bc29-acce2a18d83f","216"
"160","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Innovative","Innovative","Innovative",,,,"2020-11-13 14:14:48.970924","2020-11-13 14:14:48.969534","c71a13a5-3867-4d09-91d4-8c93ca0d65b1","220"
"162","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Labeling","Labeling","Labeling",,,,"2020-11-13 14:14:48.980354","2020-11-13 14:14:48.980309","087beb9b-6876-4c54-94b0-529c458f210e","222"
"168","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Multiple-choice multi-select","Multiple-choice multi-select","Multiple-choice multi-select",,,,"2020-11-13 14:14:48.990787","2020-11-13 14:14:48.990738","9d341302-4f25-4391-9ea7-b8a292a25b46","228"
"170","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Other extended response","Other extended response","Other extended response",,,,"2020-11-13 14:14:48.996673","2020-11-13 14:14:48.996123","28fe6127-6acc-4824-9a4b-bde817199db3","230"
"175","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Short answer","Short answer","Short answer",,,,"2020-11-13 14:14:49.005346","2020-11-13 14:14:49.005312","c4b5c675-b0e5-4afe-9b01-4199143ab8b0","235"
"182","uri://ed-fi.org/AssessmentItemResultDescriptor","Above Standard","Above Standard","Above Standard",,,,"2020-11-13 14:14:49.042395","2020-11-13 14:14:49.040960","88e9b000-01b8-4729-8621-283aacd2b695","242"
"186","uri://ed-fi.org/AssessmentPeriodDescriptor","BOY","BOY","Beginning of Year",,,,"2020-11-13 14:14:49.083522","2020-11-13 14:14:49.082031","e7608641-2efb-4a56-afd0-9afa5dd23829","246"
"1996","uri://ed-fi.org/ResponseIndicatorDescriptor","Partial response","Partial response","Partial response",,,,"2020-11-13 14:15:02.256300","2020-11-13 14:15:02.255141","51ae0edd-38f8-4c0f-8461-8223944c9c74","2056"
"1993","uri://ed-fi.org/ResidencyStatusDescriptor","Resident of this state, but not of this admin unit","Resident of this state, but not of this administrative unit","Resident of this state, but not of this administrative unit",,,,"2020-11-13 14:15:02.192006","2020-11-13 14:15:02.191968","a61c4d66-7f90-4f63-a121-9b266c3a8f12","2053"
"1995","uri://ed-fi.org/ResponseIndicatorDescriptor","Effective response","Effective response","Effective response",,,,"2020-11-13 14:15:02.256295","2020-11-13 14:15:02.255130","4f510d1a-0883-4a23-88a2-9a95823a043e","2055"
"1999","uri://ed-fi.org/ResponsibilityDescriptor","Accountability","Accountability","Accountability",,,,"2020-11-13 14:15:02.330469","2020-11-13 14:15:02.329199","c4d8800b-e281-49a4-8616-a2d4a184f841","2059"
"2003","uri://ed-fi.org/ResponsibilityDescriptor","Residency","Residency","Residency",,,,"2020-11-13 14:15:02.588073","2020-11-13 14:15:02.588022","8633c29d-475e-4dfa-be3e-d9e4cf5758e8","2063"
"2008","uri://ed-fi.org/RestraintEventReasonDescriptor","Imminent Serious Physical Harm To Others","Imminent Serious Physical Harm To Others","Imminent Serious Physical Harm To Others",,,,"2020-11-13 14:15:02.669032","2020-11-13 14:15:02.667705","8968a697-7fb9-4e87-b384-7c015354828b","2068"
"2010","uri://ed-fi.org/ResultDatatypeTypeDescriptor","Level","Level","Level",,,,"2020-11-13 14:15:02.688602","2020-11-13 14:15:02.687362","a487d0a3-1164-4338-b2fe-b5cf5281b1c8","2070"
"2013","uri://ed-fi.org/ResultDatatypeTypeDescriptor","Percentile","Percentile","Percentile",,,,"2020-11-13 14:15:02.699776","2020-11-13 14:15:02.699723","d7e26fca-c58f-4bee-aa77-3d90e60526d1","2073"
"2017","uri://ed-fi.org/RetestIndicatorDescriptor","2nd Retest","2nd Retest","2nd Retest",,,,"2020-11-13 14:15:02.777644","2020-11-13 14:15:02.776274","aa137e26-c038-4ef9-9254-dfea04ef7313","2077"
"2020","uri://ed-fi.org/SchoolCategoryDescriptor","Adult School","Adult School","Adult School",,,,"2020-11-13 14:15:02.866115","2020-11-13 14:15:02.864846","69736886-c835-42b9-8c37-006bb19a8c23","2080"
"2023","uri://ed-fi.org/SchoolCategoryDescriptor","Intermediate School","Intermediate School","Intermediate School",,,,"2020-11-13 14:15:02.876813","2020-11-13 14:15:02.876689","5c38dcbf-7ae4-4c19-8a9b-ec2ca54adb46","2083"
"2029","uri://ed-fi.org/SchoolCategoryDescriptor","Other Secondary","Other Secondary","Other Secondary",,,,"2020-11-13 14:15:02.885465","2020-11-13 14:15:02.885430","4533eed1-e2b5-4127-8b3c-5bdb67e6891e","2089"
"2033","uri://ed-fi.org/SchoolCategoryDescriptor","Ungraded","Ungraded","Ungraded",,,,"2020-11-13 14:15:02.892894","2020-11-13 14:15:02.892859","c34533c8-18a8-482b-809f-69327117a203","2093"
"2035","uri://ed-fi.org/SchoolChoiceImplementStatusDescriptor","Not required to implement public school choice","Not required to implement public school choice","Not required to implement public school choice",,,,"2020-11-13 14:15:02.969241","2020-11-13 14:15:02.968028","9233bc0f-177b-4818-a00f-216dbda4fe31","2095"
"2038","uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor","Free Lunch","Free Lunch","Free Lunch",,,,"2020-11-13 14:15:03.057607","2020-11-13 14:15:03.056423","bc9cee95-7cdb-4ca1-9b54-9e460a2658e5","2098"
"2043","uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor","Free Supper","Free Supper","Free Supper",,,,"2020-11-13 14:15:03.068339","2020-11-13 14:15:03.068291","234e9519-94aa-4505-8b91-8713d9eac2eb","2103"
"2048","uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor","Reduced Price Breakfast","Reduced Price Breakfast","Reduced Price Breakfast",,,,"2020-11-13 14:15:03.076634","2020-11-13 14:15:03.076509","b7efff25-9512-45ac-90da-65f5f64974e6","2108"
"2049","uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor","Reduced Price Lunch","Reduced Price Lunch","Reduced Price Lunch",,,,"2020-11-13 14:15:03.080394","2020-11-13 14:15:03.079994","c6f07b69-41e4-4819-9c30-a5daf89577b7","2109"
"2052","uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor","Other","Other","Other",,,,"2020-11-13 14:15:03.084749","2020-11-13 14:15:03.084716","c7a65786-09d6-4642-b6e2-8a97349fbd89","2112"
"2054","uri://ed-fi.org/SchoolTypeDescriptor","Alternative","Alternative","Alternative",,,,"2020-11-13 14:15:03.157511","2020-11-13 14:15:03.156333","c97e2b29-a304-4764-ae7b-dc114fa85073","2114"
"2059","uri://ed-fi.org/SeparationDescriptor","Other","Other","Other",,,,"2020-11-13 14:15:03.270756","2020-11-13 14:15:03.270712","8074c541-e007-4837-bcb1-a0bd49d75a6f","2119"
"2064","uri://ed-fi.org/SeparationReasonDescriptor","Employment elsewhere","Employment elsewhere","Employment elsewhere",,,,"2020-11-13 14:15:03.352581","2020-11-13 14:15:03.351135","f34d2ece-97ff-413e-ac0b-97a78dc5b1b9","2124"
"2067","uri://ed-fi.org/SeparationReasonDescriptor","Illness/disability/death","Illness/disability/death","Illness/disability/death",,,,"2020-11-13 14:15:03.363881","2020-11-13 14:15:03.363843","b58ce438-b3af-48f1-a515-e41eb3ec3aa9","2127"
"2072","uri://ed-fi.org/SeparationReasonDescriptor","Discharge","Discharge","Discharge",,,,"2020-11-13 14:15:03.371620","2020-11-13 14:15:03.371559","df7857f3-1d59-4618-b9cb-3d91055ea867","2132"
"2075","uri://ed-fi.org/ServiceDescriptor","Interpreting services","Interpreting services","Interpreting services",,,,"2020-11-13 14:15:03.445020","2020-11-13 14:15:03.443787","193bd811-d174-4632-831c-f1252cf4831e","2135"
"2080","uri://ed-fi.org/ServiceDescriptor","Preschool children with disabilites program","Preschool children with disabilites program","Preschool children with disabilites program",,,,"2020-11-13 14:15:03.455421","2020-11-13 14:15:03.455384","0b810a39-72d8-4099-9b14-309692536f9c","2140"
"2082","uri://ed-fi.org/ServiceDescriptor","Psychological services","Psychological services","Psychological services",,,,"2020-11-13 14:15:03.461359","2020-11-13 14:15:03.461327","636000cc-2979-4683-84a2-50f7f371e32f","2142"
"2085","uri://ed-fi.org/ServiceDescriptor","Audiological Impairment","Audiological Impairment","Audiological Impairment",,,,"2020-11-13 14:15:03.464392","2020-11-13 14:15:03.464160","ecc53158-9d04-4703-bb44-f3032df513b6","2145"
"2088","uri://ed-fi.org/ServiceDescriptor","Speech therapy","Speech therapy","Speech therapy",,,,"2020-11-13 14:15:03.469618","2020-11-13 14:15:03.469578","b1bf3164-ee06-4132-8615-980b81d4e659","2148"
"2091","uri://ed-fi.org/SexDescriptor","Female","Female","Female",,,,"2020-11-13 14:15:03.554329","2020-11-13 14:15:03.553037","bbfaf8ad-0fda-4cbb-8dde-1a04a5c3055d","2151"
