assessmentidentifier,namespace,studentassessmentidentifier,studentusi,administrationdate,administrationenddate,serialnumber,administrationlanguagedescriptorid,administrationenvironmentdescriptorid,retestindicatordescriptorid,reasonnottesteddescriptorid,whenassessedgradeleveldescriptorid,eventcircumstancedescriptorid,eventdescription,schoolyear,platformtypedescriptorid,discriminator,createdate,lastmodifieddate,id,changeversion
"3e0e2cac-847b-4ddd-93ec-925826552447","uri://ed-fi.org/Assessment/Assessment.xml","/OohG0F9O1fGzkb7vS9VZL1dV7UOAVv2TTDN9mA3","744","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:37.532877","2020-11-13 14:16:37.529694","ed4cd92f-f3bd-45af-8626-5a818462251f","17257"
"3e0e2cac-847b-4ddd-93ec-925826552447","uri://ed-fi.org/Assessment/Assessment.xml","3zl7v2uL7sgpSTR0w0OWJZnf/uBWjnVPFfa3dxsp","716","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:37.555868","2020-11-13 14:16:37.551782","419aaa9e-0287-4795-b2a5-da242e987545","17259"
"3e0e2cac-847b-4ddd-93ec-925826552447","uri://ed-fi.org/Assessment/Assessment.xml","aOjkMlp4s3vukHpDf9QxujkezO1+o6lN2hu1tt73","161","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:37.603772","2020-11-13 14:16:37.596321","c70cf9bd-db31-4816-8955-aeefd5c4c2b7","17265"
"3e0e2cac-847b-4ddd-93ec-925826552447","uri://ed-fi.org/Assessment/Assessment.xml","Esha5iaOpYFVnJKOtSZyUh9sMHMVg4YGILFO5Qtc","132","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:37.643156","2020-11-13 14:16:37.639214","58b2b2c3-02e6-4871-94c8-0cb734c0866c","17270"
"3e0e2cac-847b-4ddd-93ec-925826552447","uri://ed-fi.org/Assessment/Assessment.xml","FoKuF7V262BFqmUjYchFqQbhRI5gMqTpHBCDRQP+","117","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:37.675121","2020-11-13 14:16:37.670440","877a19c5-e62c-4cf6-9142-8beec6df6422","17273"
"3e0e2cac-847b-4ddd-93ec-925826552447","uri://ed-fi.org/Assessment/Assessment.xml","H5Nr+NW2apca+d9VYM4uYjCTrIIX1FqZINuc2EsQ","258","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:37.708815","2020-11-13 14:16:37.704379","94bd0c26-2bde-4115-972e-4720aad6b6dd","17278"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","m7C/YhXL+Esm/ku0lx+RtTaAotxsh3dEy5xZZhzl","517","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.849717","2020-11-13 14:16:35.846805","f082cd13-957d-46dc-b8a6-d078aa44e95d","17061"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","MQj+ZZpdSTlovkPHZVI6noqJNkiMl1Nr2wJ1gKn+","284","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.867354","2020-11-13 14:16:35.863080","fa2c304a-a6e6-48f0-b691-0b6594df28af","17063"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","nmON8g4aYeRLv1wGPy/q3cEUVW9IFmrgeqxYE89k","501","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.894039","2020-11-13 14:16:35.889882","915c6dc7-ac03-4787-8203-06106375935a","17066"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","POMwrC2FOovl5Jr80lDuEKF97vfOBs81vvDjTefu","204","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.944148","2020-11-13 14:16:35.938151","88eba43b-8718-494a-a0f7-be891cc0da68","17070"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","rPfhvtq/HZ25j3Ou0OsRNS7mtjWnugNUGInlzEtV","594","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.983680","2020-11-13 14:16:35.980015","dc158a5b-c64a-4e58-aabf-19c8562f749d","17075"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","StDOlEimt0KOZaiSV2Nh/xz+qVLe+WQGg5AhWbYG","35","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.000407","2020-11-13 14:16:35.994052","0faa4f15-de1a-48ce-99fc-404aeaa2f9bd","17076"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","tbiOA3jyr/ImboaXYYWOMItWBqC5ZhmBJddNysfj","469","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.022099","2020-11-13 14:16:36.016578","23e9cb2a-92ae-4335-b1ce-ee0fc71aa1df","17079"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","U+sn4ygUsnZr9TWcVf42zgGGHtvfQAVLd7PmI1cq","161","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.056671","2020-11-13 14:16:36.050708","1b15dc5e-e76c-4c58-9f70-8362d31cf2fc","17083"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","VicUXGinAKgbuA9K37+pPWG8RnnLGd3k5p+HBd4Y","566","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.086321","2020-11-13 14:16:36.082397","d6334b85-4b6a-4a34-8402-e16d762ded53","17086"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","WLnwRbdBVpDT0zUQEuzk26m5aXr3QI/h/ojCV8co","883","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.128645","2020-11-13 14:16:36.118071","42e38ed3-bf7a-48b5-abd7-af93a4971149","17091"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","wXvokyV78rNSwkdzg/gETmzMwhYUqAT1vB0KWWBi","941","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.155878","2020-11-13 14:16:36.150231","7a776102-a255-4fd6-82f7-d4257fc757c2","17093"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","+e0Q6WUS5mJc4xsXSejCcDGe7fiBRgbqZwFlscwn","950","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.186724","2020-11-13 14:16:36.183993","eae718df-d32c-4e63-a0ac-e278e3c4131f","17097"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","0US6hRD5xB3Kszue8su/UUSIM4ND32Ab2SerLhWP","82","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.207619","2020-11-13 14:16:36.202833","e46b8463-b609-4510-a3e7-e123561a9247","17098"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","4hsbsmw0fEUvWMtC07iq97Mr2bxq1PZsXTGMtBV9","3","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.223243","2020-11-13 14:16:36.219849","9f87abd3-9e2f-41ac-af5a-ac82e3a952ba","17101"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","5LElyWFeNS6WUDQmc7wI8oDxsguT7IcJj1HpBJGm","469","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.246788","2020-11-13 14:16:36.243382","dbd77c49-4f4c-4dd9-b9b3-f3dcd2977476","17104"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","6HDUIdT4zwazq/V/g7oeH8L69sZbzegTDZz1ty3c","548","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.261896","2020-11-13 14:16:36.258068","6e2d2e32-c5a1-4898-8f11-d3a699fa45fb","17105"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","8HFdNSsIpcCAa4Z/17UbZrMK8+WqIFNVcHiK8Aus","501","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.278552","2020-11-13 14:16:36.273986","ae1e7697-5a76-4532-8867-159442d88b71","17107"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","8klGtFfn7TE+tBZENu4t8pcSsFeYLbp4IReDx0l3","566","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.294557","2020-11-13 14:16:36.291601","1f904966-6020-4a96-b540-692a8d51002a","17109"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","99c/FB87iDuLdRoCiuejQsUMrm+4OV9a0C1xRdaN","123","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.308609","2020-11-13 14:16:36.305819","8b65b29b-b96f-48f8-bc53-336e480e0d0a","17111"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","aCrdo7MNxlv9xfyfY/Z4WsIvVNSAvLAHWZrjVigZ","125","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.339996","2020-11-13 14:16:36.336935","18b10795-9fde-4cf6-9087-c307a9368034","17115"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","ak2c8j40+ImdCDACEw5nncOPZXJ/OKFxC7KStEcg","941","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.389207","2020-11-13 14:16:36.383500","46fdf3f7-4fd5-4e91-8a36-f51b21f5ca5c","17118"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","CyIh7GDmoM5gAp92//JIp/uTJQQIvVnqnDKG3jT8","909","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.428304","2020-11-13 14:16:36.422098","68384d77-c4c1-42d7-90ab-0635e60d447b","17124"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","FbBrcJEa1V04w30Wyj67X31GJ+MJ3LIu0H1x0IjM","310","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.464691","2020-11-13 14:16:36.461838","51d5c850-053e-4631-88d1-1be652baee0a","17129"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","GVnFUipq7HPhYx5HNFLaQp4C7y6zHlxt1fPIC6R0","319","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.495486","2020-11-13 14:16:36.492601","ccac2089-55ad-46a9-b842-3aec64039024","17133"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","IiHSTDY8VI0kakznUJCXxLpANhWvWQ+cx0HYzvzH","197","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.522566","2020-11-13 14:16:36.518537","6c9aeebe-36b0-4fdc-9731-ae8d867c851d","17136"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","JMJMLKg9/a8UptSQFbCMTY4o6WRRioLX+kCM8gqY","869","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.540256","2020-11-13 14:16:36.537241","d619db1a-b6e0-44f4-8c17-958b07fe2d33","17138"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","kofdh3UjX+VSS+BqtGGm2n58j3rEQGkZgmG87HPN","933","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.557109","2020-11-13 14:16:36.552519","98de3d9c-c363-46f4-8f81-90a832a07330","17140"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","Nsr9oT6h2sy0njX3qD9TijyGz3HL42zpAqQILLfa","816","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.586803","2020-11-13 14:16:36.582838","77898456-9306-4288-bdd7-46feef21882c","17144"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","pB0osOEyqyv4waC9nSsTB29rMx9B0HObW1WXDrfK","230","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.615839","2020-11-13 14:16:36.611100","bc6bd32b-822a-4596-9009-c9e577ca8ce4","17148"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.646461","2020-11-13 14:16:36.641824","c5b1f2bb-a9c5-41e0-af23-94c889db0b37","17152"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","u+YBNc+BDM4qCDRe8oSSWTN1cDgN/WUURW8B8bko","883","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.709228","2020-11-13 14:16:36.706543","e9590516-d597-42da-9a46-bb2dde410486","17161"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","wBDXfZQNrNODNCPiV4NKpgdRVAhwZQZB6Ziw1RVj","24","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.740137","2020-11-13 14:16:36.737432","28006ba5-9649-4b94-aa92-a6ff1f6e7a7c","17165"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","WsJ08ewxI2ujh1302FVvTgxV/sRy5bGS/BXCHYzt","716","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.755703","2020-11-13 14:16:36.753034","5b442a38-4a55-4107-bc81-2a74c957814e","17167"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","yao3gWKg1sHGmH8i5f6UIB9lmBSOXN8LvEAobgro","885","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.773719","2020-11-13 14:16:36.769079","c1985049-27e4-4ed3-b4da-b756229c129a","17168"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","x9uH9UFS7lgTjbRsZUgW4jbiMbKVlMLozkOMsOED","891","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.159847","2020-11-13 14:16:36.154394","b0fba737-348c-4152-8a1c-181def9b1ff6","17094"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","/Qhqqe/gI4p3RguP68ZEDArGHM64FKnCg/RLHG8c","86","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.178677","2020-11-13 14:16:36.176077","f1fae576-7862-45bd-af6c-acbad09f9605","17096"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","32g+9QRjLkdmPiqCv+Lpikpvp+2pJgUgNemPly78","338","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.211866","2020-11-13 14:16:36.207108","b879c9d3-23f7-4419-a747-dfb2e7aba942","17100"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","5ijcQpt/Qp+nzNwREv2cHYnnsS+lYz8FlJFmNSeU","160","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.244245","2020-11-13 14:16:36.239189","e269115d-b308-4a25-8166-57d4fdc9d2ec","17103"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","77bvkDTh1n6BvIg0mEFwzBDLr3BZ0pMB3vPGgYsw","49","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.275032","2020-11-13 14:16:36.269172","d485e971-4943-4911-aa5e-6d8af8dac9b6","17106"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","9eXSouU9Ndm/5d4N73uScCr0+oolwYKO/U4YYse7","509","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.321508","2020-11-13 14:16:36.317131","1ec60830-d180-496e-8e7b-9852adf25842","17112"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","aEv7LF2xhnKy2bd9+UtHO2awTW3hlxkGEVGeSAaF","111","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.353661","2020-11-13 14:16:36.349266","ce11dad1-82e2-4bc7-b354-d9f244b108ab","17116"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","B5waB1UjDNoxk6f09okZr6OPmB1Dm4HnqysCTPW/","11","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.392748","2020-11-13 14:16:36.387393","894f0b90-d45c-4b55-955d-58df86d96fc3","17119"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","cC7AzZhUQgKQ9YU9PCDob7U/xDy0q8U98HOjGeTJ","654","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.420256","2020-11-13 14:16:36.414912","7c1883bd-f7a3-4736-81eb-492335c61104","17122"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","etoCqY4XCVL8AUM7eNqVCf+CW1h5N1dDsVb3hFv2","204","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.458974","2020-11-13 14:16:36.454614","40331226-87a5-4bf8-b9f8-6d8b6dac2696","17127"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","GpQcq/u3KulXnF8zHFI6P3Q/Oc2uKLrUgsW0Jq4Z","594","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.490758","2020-11-13 14:16:36.485966","b09af117-fd9a-44bb-b9d3-0c24ffa19d0d","17131"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","H+avhpgLchJpkGbEqQEkr2K5qVZRnrPiuvJJ1d5y","464","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.510261","2020-11-13 14:16:36.507374","b553f4e4-b7af-4c2c-862c-901c47f6b877","17134"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","JDGeRn5DEFv8pj1uZMfNIqK1itH7jv8WzPmJLo/u","212","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.527651","2020-11-13 14:16:36.522971","73b72b80-49df-43fe-87fb-50df55bb2e30","17137"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","Kq579MaT60dDM3CIalEZTgb9/WzE1z+nqdPqHBBW","664","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.558319","2020-11-13 14:16:36.554818","c473ce61-f24f-4f55-9490-8d72870dc14c","17141"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","Nmg+l9gk5807+W2bCTTg/swG3YCtfXsf59ZSt5YC","942","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.587090","2020-11-13 14:16:36.583192","08d60342-eb55-4b84-9681-d81a9f01a63b","17145"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","QGYqs3GLoRVxHdxhnB3CnQQsvsBJ8yPw1w+Zl7w1","514","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.625938","2020-11-13 14:16:36.623069","f39fded3-cbc9-4d13-89b2-c8925a8dce69","17150"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","RG1nmDKuHUN001IiUvDNLzOww5VRsqmRNFPZCA+z","251","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.656838","2020-11-13 14:16:36.653695","2264f44b-d646-4d5f-8c6e-4486c771fce5","17154"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","sci/ZQYWZcXWyun/99rCfargZgngVw4MdOZ/q+2v","150","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.673583","2020-11-13 14:16:36.670434","49927256-2f2e-4736-87fe-8aaaf200e880","17156"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","sqkezxfayULjbQETCb4I1H2oHvdvKUaq/Xo2a/ze","200","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.688127","2020-11-13 14:16:36.685195","c71d72b7-ea37-42d3-ac49-03b22727eb61","17158"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","txkYTikOUt7qU9cex7suasJbVxKSM9ZdvmWcftEn","401","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.703175","2020-11-13 14:16:36.700322","32039a5a-4199-4a18-ae7b-3425209ff3eb","17160"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","UKoF+54tt1h4tA2SxdCfbZWXDX2hYAbtqaTQNpNS","665","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.719145","2020-11-13 14:16:36.716480","5b0ac6a4-37bd-4036-b6f1-09884daf733e","17162"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","VtFcd1/FA3EqCJBSY/psVSj+I+KPf+m8jWu//0I/","365","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.734886","2020-11-13 14:16:36.731424","e7a7ff4e-af48-4d76-a087-7f0dea3eef7e","17164"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","wjmZwJdudbBV7QwThAMqa0IsbQSBx9c6VrDNnEbe","423","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.749412","2020-11-13 14:16:36.746809","e2b151b7-3aad-4be5-9624-ac75e5c1f3fa","17166"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","XjFal7XxctKMJ8jnf17eLmDXqb0n8xb5j/RsxtvN","840","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.775812","2020-11-13 14:16:36.771571","f15dfa89-da39-4343-80a1-78adf236eade","17169"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","uri://ed-fi.org/Assessment/Assessment.xml","zPvfKgaAwFyV4cBFKkjgIWOpZuzQE8KWJi/1ssxZ","255","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.815624","2020-11-13 14:16:36.810941","6aaa89f2-bedd-4c49-b7f0-1955c5e346b5","17175"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","uri://ed-fi.org/Assessment/Assessment.xml","/Qd9D9mnkVZHkIFy/+Nnxq5+aPXV19IWEeL/ORO0","594","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.832109","2020-11-13 14:16:36.827021","7671d3fd-9d7f-4d43-8c39-4aadb2b975c6","17176"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","uri://ed-fi.org/Assessment/Assessment.xml","+VSo9I/BLpuiUcxk8g/3dh8Z+XXtbRRj293j2raj","24","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.846229","2020-11-13 14:16:36.843300","3630a24f-f630-4f84-9670-a0a8035be0dd","17179"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","uri://ed-fi.org/Assessment/Assessment.xml","2Mv0VArmPuR4GPQb5mmKQooWsXwkCtCHygN1p24W","810","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.864477","2020-11-13 14:16:36.859290","441e20d9-21a2-4470-8478-37f71a9e21b6","17180"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","uri://ed-fi.org/Assessment/Assessment.xml","3lOBuKRqvyc62BgR8gQyPyxHw8sjLa2SSav/Y+Rq","365","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:36.878271","2020-11-13 14:16:36.875297","8bb389c4-79a6-4e44-9364-203e508e3c44","17183"
