attendanceeventcategorydescriptorid,eventdate,schoolid,schoolyear,sessionname,studentusi,attendanceeventreason,educationalenvironmentdescriptorid,eventduration,schoolattendanceduration,arrivaltime,departuretime,discriminator,createdate,lastmodifieddate,id,changeversion
"248","2011-04-28","255901044","2011","2010-2011 Spring Semester","762","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.011013","2020-11-13 14:17:43.010943","9d564ac5-1553-4621-9f4b-f142caf53f0c","33836"
"248","2010-12-09","255901044","2011","2010-2011 Fall Semester","804","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.023112","2020-11-13 14:17:43.022969","565cf010-19e4-453a-a0a4-23f6d13365f5","33838"
"250","2010-09-16","255901044","2011","2010-2011 Fall Semester","828","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.033174","2020-11-13 14:17:43.033111","0b89f276-ee47-4fa6-ae54-1642322b8597","33843"
"250","2010-12-01","255901044","2011","2010-2011 Fall Semester","828","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.051923","2020-11-13 14:17:43.051777","19feb002-8347-4e71-8221-0df13a020545","33851"
"250","2011-04-19","255901044","2011","2010-2011 Spring Semester","828","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.078385","2020-11-13 14:17:43.078295","13e8410f-1460-4275-846e-5ba0372cb814","33860"
"250","2010-11-08","255901044","2011","2010-2011 Fall Semester","914","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.109290","2020-11-13 14:17:43.109208","824d24cf-14fb-438b-8d99-38bc260c8c23","33873"
"250","2011-02-14","255901044","2011","2010-2011 Spring Semester","914","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.127997","2020-11-13 14:17:43.127907","a526deab-da0f-4c27-9ffd-35eb486b19dd","33880"
"250","2010-11-01","255901044","2011","2010-2011 Fall Semester","938","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.143555","2020-11-13 14:17:43.143468","05deffc2-6c51-4f8e-9bfc-05ead905e1f3","33886"
"250","2011-01-06","255901044","2011","2010-2011 Spring Semester","944","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.172402","2020-11-13 14:17:43.172314","689e2657-0c0c-46c6-936b-9c7786bb7566","33898"
"250","2011-04-18","255901044","2011","2010-2011 Spring Semester","944","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.189088","2020-11-13 14:17:43.189022","024d6f26-4fe8-4119-b8af-079170f294b9","33905"
"251","2011-05-25","255901107","2011","2010-2011 Spring Semester","6","Tardy",,,"25","13:30:00",,"NULL","2020-11-13 14:17:43.208912","2020-11-13 14:17:43.208818","bbc904ff-9c09-4892-8cb9-8d80558743c0","33910"
"248","2010-11-08","255901107","2011","2010-2011 Fall Semester","8","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.217230","2020-11-13 14:17:43.217112","17037dab-1447-482c-a1a9-36a672f89a04","33914"
"248","2010-12-15","255901107","2011","2010-2011 Fall Semester","8","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.220403","2020-11-13 14:17:43.220348","25417f40-ca83-40b2-8b61-49764e5d035e","33917"
"248","2011-01-10","255901107","2011","2010-2011 Spring Semester","8","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.228034","2020-11-13 14:17:43.227864","dba92431-6898-4d82-8822-52589631db3a","33919"
"248","2011-02-14","255901107","2011","2010-2011 Spring Semester","8","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.238719","2020-11-13 14:17:43.238653","74fff0c3-0921-48b4-8cb7-3435a4e4218a","33924"
"248","2011-03-01","255901107","2011","2010-2011 Spring Semester","8","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.245060","2020-11-13 14:17:43.244946","b543da01-12a0-4ef8-a672-b1ce88e52379","33926"
"251","2011-05-25","255901107","2011","2010-2011 Spring Semester","10","Tardy",,,"5","13:10:00",,"NULL","2020-11-13 14:17:43.255724","2020-11-13 14:17:43.255385","468957e6-3202-467d-9ebf-d801b910b063","33931"
"251","2011-05-25","255901107","2011","2010-2011 Spring Semester","16","Tardy",,,"10","13:15:00",,"NULL","2020-11-13 14:17:43.266430","2020-11-13 14:17:43.266275","e43c71f9-e79a-4cf3-a47e-f96380e1c859","33936"
"248","2010-09-08","255901107","2011","2010-2011 Fall Semester","17","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.271138","2020-11-13 14:17:43.271069","aba00487-9513-40f9-9dea-b84e265e75f8","33938"
"248","2010-08-30","255901107","2011","2010-2011 Fall Semester","22","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.294029","2020-11-13 14:17:43.293398","2219d08c-d3c8-4413-b517-3cf6e5e0c91b","33948"
"248","2010-11-10","255901107","2011","2010-2011 Fall Semester","22","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.303132","2020-11-13 14:17:43.303070","81dc0a0c-61bf-4a67-b9c7-a863664bceef","33953"
"248","2010-12-06","255901107","2011","2010-2011 Fall Semester","22","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.313098","2020-11-13 14:17:43.313046","f9c1b2d0-e48d-4b07-8ebc-aeefa40bef5b","33957"
"248","2011-03-02","255901107","2011","2010-2011 Spring Semester","22","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.321876","2020-11-13 14:17:43.321780","1af12e59-595b-42ec-bbac-75735f1d3e84","33962"
"251","2011-05-10","255901107","2011","2010-2011 Spring Semester","33","Tardy",,,"5","14:05:00",,"NULL","2020-11-13 14:17:43.333079","2020-11-13 14:17:43.333018","c0468853-d1cf-40f2-b476-585f0eb6bf77","33966"
"251","2011-05-10","255901107","2011","2010-2011 Spring Semester","35","Tardy",,,"5","15:00:00",,"NULL","2020-11-13 14:17:43.342077","2020-11-13 14:17:43.342018","d2328cdd-b1a5-47ce-a910-3b2ecfb4fda8","33970"
"250","2010-09-15","255901044","2011","2010-2011 Fall Semester","746","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.907409","2020-11-13 14:17:42.907272","48bc559a-9bb5-4466-b86b-f54ed9ce7306","33798"
"250","2010-12-06","255901044","2011","2010-2011 Fall Semester","746","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.913040","2020-11-13 14:17:42.912546","f26541f1-e542-4a1e-b5db-22dfbc07dd2d","33801"
"250","2011-01-10","255901044","2011","2010-2011 Spring Semester","746","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.917767","2020-11-13 14:17:42.917601","84ba8e53-04d0-43b1-9740-69990e41b740","33802"
"250","2011-02-25","255901044","2011","2010-2011 Spring Semester","746","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.922741","2020-11-13 14:17:42.922522","33042caf-50ad-465b-8b3d-66f4ae83eadb","33805"
"250","2010-09-15","255901044","2011","2010-2011 Fall Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.927463","2020-11-13 14:17:42.927264","f145ffc7-52f7-4a23-9d44-0fd70d68d79a","33806"
"250","2010-10-04","255901044","2011","2010-2011 Fall Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.933816","2020-11-13 14:17:42.933485","63867631-e07d-4051-9a31-2c9b3365fc15","33809"
"250","2010-10-12","255901044","2011","2010-2011 Fall Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.938156","2020-11-13 14:17:42.938058","6b81e938-98bb-484d-bee1-3c0977a9bf02","33810"
"250","2010-11-19","255901044","2011","2010-2011 Fall Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.943991","2020-11-13 14:17:42.943827","e7c1d263-5d7a-469b-9e37-b0ae0a7aa1d6","33813"
"250","2011-01-06","255901044","2011","2010-2011 Spring Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.948214","2020-11-13 14:17:42.948080","eeb13c7f-9159-4dbf-bfe8-c39914963f2c","33814"
"250","2011-01-07","255901044","2011","2010-2011 Spring Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.954436","2020-11-13 14:17:42.953998","5389e2e0-149f-47cf-92ed-c5857b28387d","33817"
"250","2011-03-07","255901044","2011","2010-2011 Spring Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.959188","2020-11-13 14:17:42.958941","408e0a0d-11a3-4a3b-bdd7-d05e6180c47b","33819"
"250","2011-04-05","255901044","2011","2010-2011 Spring Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.967800","2020-11-13 14:17:42.967728","93f7b606-1397-4dc2-ad1f-68711bd1a18c","33822"
"250","2011-05-18","255901044","2011","2010-2011 Spring Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.974422","2020-11-13 14:17:42.974329","08d4180d-541d-44c6-b56b-551c1934b572","33825"
"248","2010-09-21","255901044","2011","2010-2011 Fall Semester","762","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.980117","2020-11-13 14:17:42.979926","328f56b9-8c7a-4835-9e4a-75c430cf2478","33828"
"248","2010-10-28","255901044","2011","2010-2011 Fall Semester","762","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.985965","2020-11-13 14:17:42.985899","c8bd5d8d-3aa5-4a6b-b3da-88bbd206b5ca","33830"
"248","2011-01-24","255901044","2011","2010-2011 Spring Semester","762","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.990821","2020-11-13 14:17:42.990755","ba58aa75-78fd-4bde-afdc-96b9531ae418","33832"
"248","2011-04-11","255901044","2011","2010-2011 Spring Semester","762","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.010396","2020-11-13 14:17:43.010324","69b17d81-c2ce-4525-9883-66c6f3d3f799","33835"
"248","2010-09-21","255901044","2011","2010-2011 Fall Semester","804","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.019247","2020-11-13 14:17:43.019106","8973267e-19a6-4010-84a8-464d4069cbcb","33837"
"248","2011-02-09","255901044","2011","2010-2011 Spring Semester","804","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.024451","2020-11-13 14:17:43.023959","b2d92359-0182-4a5f-af39-5fc66c6e2180","33840"
"248","2010-08-30","255901044","2011","2010-2011 Fall Semester","828","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.030731","2020-11-13 14:17:43.029798","657c5cd9-13d2-4ff2-8ebe-d41fa55bd33d","33841"
"250","2010-10-11","255901044","2011","2010-2011 Fall Semester","828","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.040820","2020-11-13 14:17:43.040515","0ef76203-5948-406b-9c86-3f905a93632b","33845"
"250","2010-10-15","255901044","2011","2010-2011 Fall Semester","828","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.044768","2020-11-13 14:17:43.044634","398296fa-88ea-4426-8dff-5e834e85bdae","33848"
"250","2010-11-09","255901044","2011","2010-2011 Fall Semester","828","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.050299","2020-11-13 14:17:43.049943","37fe47d7-08c2-47c4-a519-d52ec0b6c8a1","33849"
"250","2010-12-02","255901044","2011","2010-2011 Fall Semester","828","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.056145","2020-11-13 14:17:43.055447","da278d9b-2e42-4734-b3a0-ecbd02de2082","33852"
"250","2010-12-08","255901044","2011","2010-2011 Fall Semester","828","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.061522","2020-11-13 14:17:43.061264","3a4baeab-72e0-4504-aa8b-f2d6a322f41f","33854"
"250","2011-03-09","255901044","2011","2010-2011 Spring Semester","828","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.067335","2020-11-13 14:17:43.067137","6cd91db5-6f96-4778-8e84-035087c00570","33856"
"250","2011-03-24","255901044","2011","2010-2011 Spring Semester","828","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.074036","2020-11-13 14:17:43.073248","c2e5f125-906c-4c23-b7ef-e2079644996b","33858"
"248","2010-09-08","255901044","2011","2010-2011 Fall Semester","836","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.079297","2020-11-13 14:17:43.079230","c2586582-a46e-4ace-aca7-f048b441d107","33861"
"250","2010-10-21","255901044","2011","2010-2011 Fall Semester","836","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.084455","2020-11-13 14:17:43.084015","eb7723eb-6436-43cb-989e-f07e8ca09e56","33862"
"248","2010-09-08","255901044","2011","2010-2011 Fall Semester","877","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.089598","2020-11-13 14:17:43.089136","4ea2ff6a-2022-431b-a9ef-4f176b9330bb","33864"
"250","2010-11-02","255901044","2011","2010-2011 Fall Semester","877","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.095290","2020-11-13 14:17:43.095135","62252a4f-4439-450c-93f8-29ab0eb40469","33867"
"248","2010-10-21","255901044","2011","2010-2011 Fall Semester","890","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.100236","2020-11-13 14:17:43.099753","e143c14a-65aa-48cf-af7e-ce55f0102082","33869"
"248","2010-11-17","255901044","2011","2010-2011 Fall Semester","890","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.105833","2020-11-13 14:17:43.105754","a6ded06e-dcb4-498b-ab11-aab7d74e57e2","33870"
"248","2011-05-25","255901044","2011","2010-2011 Spring Semester","890","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.109266","2020-11-13 14:17:43.109189","3c967981-72b2-412d-a4b2-2c5fbe86e453","33872"
"250","2010-11-10","255901044","2011","2010-2011 Fall Semester","914","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.115116","2020-11-13 14:17:43.114317","f42cf8e4-59dc-4de0-ab50-aab605d5f8c1","33874"
"250","2011-01-10","255901044","2011","2010-2011 Spring Semester","914","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.118276","2020-11-13 14:17:43.118193","2f17a3f8-6770-4c11-a70b-82b8f50ea4fc","33876"
"250","2011-01-20","255901044","2011","2010-2011 Spring Semester","914","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.125448","2020-11-13 14:17:43.125221","54d2f27d-9686-48a3-a97d-cbc37ca546aa","33878"
"250","2011-02-22","255901044","2011","2010-2011 Spring Semester","914","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.130559","2020-11-13 14:17:43.130417","cc686bb8-a647-42f3-9e87-0d9ab446db57","33881"
"250","2011-04-14","255901044","2011","2010-2011 Spring Semester","914","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.135402","2020-11-13 14:17:43.135270","2e610f8e-14fc-404f-9087-167bbf789957","33883"
"250","2010-09-09","255901044","2011","2010-2011 Fall Semester","938","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.140377","2020-11-13 14:17:43.140131","9a8133d3-4922-4751-8a3f-a1b8f49f769c","33885"
"250","2011-01-13","255901044","2011","2010-2011 Spring Semester","938","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.145341","2020-11-13 14:17:43.144809","2aee5ef9-079f-49d2-984d-561c50871018","33887"
"250","2011-05-04","255901044","2011","2010-2011 Spring Semester","938","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.150111","2020-11-13 14:17:43.149412","bfbff83b-8105-49ed-9c50-51e73b16da9a","33888"
"250","2010-09-15","255901044","2011","2010-2011 Fall Semester","944","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.153563","2020-11-13 14:17:43.153303","eff6ee4f-9706-4559-969a-d3d2a713204d","33890"
"250","2010-10-12","255901044","2011","2010-2011 Fall Semester","944","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.159193","2020-11-13 14:17:43.159108","77bbe3bb-3616-461d-80c4-56962a9a7f9c","33892"
"250","2010-11-11","255901044","2011","2010-2011 Fall Semester","944","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.162712","2020-11-13 14:17:43.162615","efa57542-4a8c-47d2-a5c3-749e9e91ad7a","33894"
"250","2010-11-19","255901044","2011","2010-2011 Fall Semester","944","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.169838","2020-11-13 14:17:43.169715","f1d077c8-9ec0-438f-b14f-bc5ad96e9cb5","33896"
"250","2011-01-07","255901044","2011","2010-2011 Spring Semester","944","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.175228","2020-11-13 14:17:43.175141","68f21fe0-5b19-4aaa-918d-8ecd84ae8ffe","33899"
"250","2011-03-07","255901044","2011","2010-2011 Spring Semester","944","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.179930","2020-11-13 14:17:43.179845","5f408d56-e5b1-41ae-9bea-80a892192d08","33901"
"250","2011-03-28","255901044","2011","2010-2011 Spring Semester","944","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.185715","2020-11-13 14:17:43.185623","ee5a9aa8-388a-4e05-8e45-2ed4052db49b","33903"
"250","2011-05-09","255901044","2011","2010-2011 Spring Semester","944","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.191862","2020-11-13 14:17:43.191784","3a87593d-7f1d-4b53-8867-9e02512c4488","33906"
"248","2010-08-26","255901107","2011","2010-2011 Fall Semester","8","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.201522","2020-11-13 14:17:43.201421","c86cad8e-219f-436a-8a18-80cd7cd3275e","33908"
"248","2010-10-01","255901107","2011","2010-2011 Fall Semester","8","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.211248","2020-11-13 14:17:43.211182","fc5caff5-95af-409e-928f-eee7a4b116f3","33913"
"248","2010-12-06","255901107","2011","2010-2011 Fall Semester","8","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.220168","2020-11-13 14:17:43.220095","e205d9e4-c028-490e-81a6-e32d1ab266d4","33915"
"248","2011-01-07","255901107","2011","2010-2011 Spring Semester","8","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.226325","2020-11-13 14:17:43.226239","c99de967-5e3b-44d2-8506-66f45e64b58a","33918"
"248","2011-01-11","255901107","2011","2010-2011 Spring Semester","8","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.231153","2020-11-13 14:17:43.231008","b6f2bdad-8131-42d0-9507-08e072d7782a","33920"
"250","2010-11-02","255901044","2011","2010-2011 Fall Semester","746","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.910013","2020-11-13 14:17:42.909953","b0de2c93-10e7-466b-b7d4-bfaf51704754","33800"
"250","2011-01-11","255901044","2011","2010-2011 Spring Semester","746","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.917915","2020-11-13 14:17:42.917851","2ce04df4-ef28-4131-9195-2865c21bacb9","33803"
"250","2010-09-21","255901044","2011","2010-2011 Fall Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.928794","2020-11-13 14:17:42.928697","42a8c749-5be7-425d-9e91-da22a1cc67f8","33808"
"250","2010-10-25","255901044","2011","2010-2011 Fall Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.938660","2020-11-13 14:17:42.938070","f306fd81-2af5-4b11-8c48-664717611a1f","33812"
"250","2010-12-13","255901044","2011","2010-2011 Fall Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.948572","2020-11-13 14:17:42.948309","db9b4c75-15af-489f-b668-5dece391bbd8","33815"
"250","2011-03-23","255901044","2011","2010-2011 Spring Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.960143","2020-11-13 14:17:42.960043","16fb27ca-db49-4073-bb11-172004a6fa1c","33820"
"250","2011-03-28","255901044","2011","2010-2011 Spring Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.965019","2020-11-13 14:17:42.964844","c277fa5f-3152-468e-b2a7-a4144432701d","33821"
"250","2011-04-18","255901044","2011","2010-2011 Spring Semester","760","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.968194","2020-11-13 14:17:42.968084","ec55ebb1-e822-49ee-b760-97026b7e5ab7","33823"
"248","2010-08-26","255901044","2011","2010-2011 Fall Semester","762","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.976098","2020-11-13 14:17:42.976014","dc169190-00f6-48f6-8b94-1d1ad9e27401","33826"
"248","2010-10-21","255901044","2011","2010-2011 Fall Semester","762","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.985043","2020-11-13 14:17:42.984888","c13a7739-0246-497d-bdcc-f73f53547450","33829"
"248","2011-02-09","255901044","2011","2010-2011 Spring Semester","762","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.010043","2020-11-13 14:17:43.009938","5f7c4cea-5f40-4b98-a7b7-2a132df450d5","33833"
"248","2011-04-11","255901044","2011","2010-2011 Spring Semester","804","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.023954","2020-11-13 14:17:43.023732","e8d64722-8558-47e2-8180-4e626f8ea47a","33839"
"248","2010-08-31","255901044","2011","2010-2011 Fall Semester","828","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:43.032875","2020-11-13 14:17:43.032793","7bdaeac4-c2eb-4c8d-a265-37e7819a2e30","33842"
"250","2010-10-29","255901044","2011","2010-2011 Fall Semester","828","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:43.043027","2020-11-13 14:17:43.042968","be4a23f6-71cb-4462-9856-f856caae62d5","33847"
