assessmentidentifier,identificationcode,namespace,studentassessmentidentifier,studentusi,createdate
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2020-11-13 14:16:41.603040"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2020-11-13 14:16:41.603053"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2020-11-13 14:16:41.603061"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2020-11-13 14:16:41.603071"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2020-11-13 14:16:41.603078"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2020-11-13 14:16:41.603086"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2020-11-13 14:16:41.603095"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2020-11-13 14:16:41.603103"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2020-11-13 14:16:41.603111"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2020-11-13 14:16:41.603120"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2020-11-13 14:16:41.603128"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648005"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648621"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648635"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648663"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648690"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648698"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648706"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648713"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648723"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.558322"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.558334"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.558346"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.558357"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.558371"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.558381"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.558393"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.558402"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.601342"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.601910"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.601920"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.601928"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.601938"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.601946"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.601954"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.601964"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.601971"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.601980"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.601993"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2020-11-13 14:16:41.602001"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.647749"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.648359"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.648375"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.648384"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.648391"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.648400"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.648408"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.648415"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.648423"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.648432"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.648439"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2020-11-13 14:16:41.648447"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2020-11-13 14:16:41.690869"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2020-11-13 14:16:41.691459"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2020-11-13 14:16:41.691491"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2020-11-13 14:16:41.691505"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2020-11-13 14:16:41.691514"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2020-11-13 14:16:41.691522"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2020-11-13 14:16:41.691531"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2020-11-13 14:16:41.691539"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2020-11-13 14:16:41.691617"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2020-11-13 14:16:41.691652"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2020-11-13 14:16:41.691663"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","tjyyY09zHThBKDCJAyM9NgCzQN43Wusqrx99feYA","530","2020-11-13 14:16:41.648685"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","tjyyY09zHThBKDCJAyM9NgCzQN43Wusqrx99feYA","530","2020-11-13 14:16:41.648694"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","tjyyY09zHThBKDCJAyM9NgCzQN43Wusqrx99feYA","530","2020-11-13 14:16:41.648702"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","tjyyY09zHThBKDCJAyM9NgCzQN43Wusqrx99feYA","530","2020-11-13 14:16:41.648710"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","tjyyY09zHThBKDCJAyM9NgCzQN43Wusqrx99feYA","530","2020-11-13 14:16:41.648719"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","tjyyY09zHThBKDCJAyM9NgCzQN43Wusqrx99feYA","530","2020-11-13 14:16:41.648727"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","tjyyY09zHThBKDCJAyM9NgCzQN43Wusqrx99feYA","530","2020-11-13 14:16:41.648734"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","tjyyY09zHThBKDCJAyM9NgCzQN43Wusqrx99feYA","530","2020-11-13 14:16:41.648744"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.691292"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.691966"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.691980"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.691992"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.692001"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.692008"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.692018"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.692026"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.692034"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.692043"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.692051"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","2020-11-13 14:16:41.692059"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.738983"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.739650"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.739662"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.739670"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.739679"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.739687"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.739695"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.739704"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.739711"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.739719"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.739726"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","2020-11-13 14:16:41.739735"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","2020-11-13 14:16:41.784759"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","2020-11-13 14:16:41.785426"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","2020-11-13 14:16:41.785453"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","2020-11-13 14:16:41.785464"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","2020-11-13 14:16:41.785472"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","2020-11-13 14:16:41.785480"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","2020-11-13 14:16:41.785490"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","2020-11-13 14:16:41.785498"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","2020-11-13 14:16:41.785506"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","2020-11-13 14:16:41.785515"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","2020-11-13 14:16:41.785523"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648730"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648738"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2020-11-13 14:16:41.648747"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","2020-11-13 14:16:41.690849"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","2020-11-13 14:16:41.691498"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","2020-11-13 14:16:41.691512"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","2020-11-13 14:16:41.691520"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","2020-11-13 14:16:41.691530"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","2020-11-13 14:16:41.691538"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","2020-11-13 14:16:41.691547"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","2020-11-13 14:16:41.691573"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","2020-11-13 14:16:41.691583"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","2020-11-13 14:16:41.691591"
