learningstandardid,title,version,uri,publicationdate,publicationyear,publicationstatusdescriptorid,mandatingeducationorganizationid,begindate,enddate,createdate
"112.18.10.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.069805"
"112.18.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.088128"
"112.18.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.099424"
"112.18.2.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.108805"
"112.18.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.113439"
"112.18.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.119864"
"112.18.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.132285"
"112.18.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.140844"
"112.18.6.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.146097"
"112.18.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.150574"
"112.18.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.155234"
"112.18.8.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.160130"
"112.18.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.164912"
"112.19.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.174753"
"112.19.10.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.178931"
"112.19.10.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.182813"
"112.19.11.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.188106"
"112.19.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.192926"
"112.19.13.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.205269"
"112.19.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.217441"
"112.19.2.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.226877"
"112.19.3.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.235044"
"112.19.5.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.253088"
"112.19.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.263223"
"112.19.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.267805"
"112.19.9.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.279454"
"112.20.10.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.289539"
"112.20.11.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.297862"
"112.20.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.306535"
"112.20.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.318814"
"112.20.4.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.331858"
"112.20.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.343023"
"112.20.5.F","State Standard",,,,,,,,,"2020-11-13 14:15:23.352265"
"112.20.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.591214"
"112.20.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.598735"
"112.20.8.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.607247"
"112.32.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.625723"
"112.32.11.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.636639"
"112.32.12.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.647833"
"112.32.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.651970"
"112.32.2.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.657974"
"112.32.2.G","State Standard",,,,,,,,,"2020-11-13 14:15:23.668297"
"112.32.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.681678"
"112.32.3.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.689185"
"112.32.3.F","State Standard",,,,,,,,,"2020-11-13 14:15:23.693933"
"112.32.4.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.702023"
"112.32.5.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.712236"
"112.32.6.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.721187"
"112.32.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.725555"
"112.32.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.733694"
"112.32.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.738991"
"112.32.9.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.744607"
"112.34.10.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.756838"
"112.34.11.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.763653"
"112.34.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.772693"
"112.34.12.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.782257"
"112.34.2.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.791642"
"112.34.2.H","State Standard",,,,,,,,,"2020-11-13 14:15:23.801853"
"112.34.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.811483"
"112.34.3.F","State Standard",,,,,,,,,"2020-11-13 14:15:23.819108"
"112.34.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.830059"
"112.34.5.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.839427"
"112.34.6.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.843861"
"112.34.6.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.848460"
"112.34.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.859534"
"112.34.7.F","State Standard",,,,,,,,,"2020-11-13 14:15:23.870376"
"112.34.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.879467"
"112.34.9.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.890165"
"112.35.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.895416"
"112.35.10.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.901614"
"112.35.10.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.909195"
"112.35.10.G","State Standard",,,,,,,,,"2020-11-13 14:15:23.918562"
"112.35.10.J","State Standard",,,,,,,,,"2020-11-13 14:15:23.928314"
"112.35.11.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.938582"
"112.35.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.946373"
"112.35.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.952426"
"112.20.2.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.313556"
"112.20.2.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.317155"
"112.20.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.331792"
"112.20.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.341244"
"112.20.5.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.351269"
"112.20.6.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.587979"
"112.20.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.597695"
"112.20.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.603521"
"112.20.8.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.608823"
"112.20.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.615000"
"112.32.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.620351"
"112.32.10.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.631124"
"112.32.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.641204"
"112.32.12.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.649450"
"112.32.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.657745"
"112.32.2.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.663132"
"112.32.2.H","State Standard",,,,,,,,,"2020-11-13 14:15:23.670858"
"112.32.2.J","State Standard",,,,,,,,,"2020-11-13 14:15:23.677795"
"112.32.3.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.682855"
"112.32.3.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.691952"
"112.32.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.701903"
"112.32.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.709729"
"112.32.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.718361"
"112.32.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.722885"
"112.32.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.731484"
"112.34.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.749364"
"112.34.10.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.753661"
"112.34.11.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.763418"
"112.34.11.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.767446"
"112.34.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.771936"
"112.34.12.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.777823"
"112.34.12.F","State Standard",,,,,,,,,"2020-11-13 14:15:23.782056"
"112.34.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.788689"
"112.34.2.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.793299"
"112.34.2.F","State Standard",,,,,,,,,"2020-11-13 14:15:23.799034"
"112.34.3.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.810006"
"112.34.4.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.823863"
"112.34.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.829953"
"112.34.5.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.834717"
"112.34.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.841040"
"112.34.6.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.850216"
"112.34.6.G","State Standard",,,,,,,,,"2020-11-13 14:15:23.854123"
"112.34.6.H","State Standard",,,,,,,,,"2020-11-13 14:15:23.858726"
"112.34.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.864581"
"112.34.7.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.868708"
"112.34.7.G","State Standard",,,,,,,,,"2020-11-13 14:15:23.874677"
"112.34.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.879387"
"112.34.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.885039"
"112.34.9.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.888999"
"112.35.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.898521"
"112.35.10.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.907697"
"112.35.10.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.913704"
"112.35.10.F","State Standard",,,,,,,,,"2020-11-13 14:15:23.918316"
"112.35.10.I","State Standard",,,,,,,,,"2020-11-13 14:15:23.924343"
"112.35.11.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.929927"
"112.35.11.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.935515"
"112.35.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.939600"
"112.35.12.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.950903"
"112.35.2.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.963566"
"112.35.2.G","State Standard",,,,,,,,,"2020-11-13 14:15:23.969226"
"112.35.2.I","State Standard",,,,,,,,,"2020-11-13 14:15:23.974211"
"112.35.3.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.979579"
"112.35.3.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.984299"
"112.35.3.F","State Standard",,,,,,,,,"2020-11-13 14:15:23.989553"
"112.35.4.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.995222"
"112.35.4.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.999375"
"112.35.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.005736"
"112.35.6.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.010523"
"112.35.6.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.015948"
"112.35.6.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.031126"
"112.35.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.043812"
"112.35.8.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.052144"
"112.35.9.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.060279"
"112.37.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.070719"
"112.37.2.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.076402"
"112.37.2.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.081937"
"112.37.2.H","State Standard",,,,,,,,,"2020-11-13 14:15:24.088302"
"112.37.2.K","State Standard",,,,,,,,,"2020-11-13 14:15:24.094730"
"112.37.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.099445"
"112.37.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.103024"
"112.37.3.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.109066"
"112.37.4.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.114354"
"112.37.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.118947"
"112.37.4.G","State Standard",,,,,,,,,"2020-11-13 14:15:24.130918"
"112.37.5.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.141378"
"112.37.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.151247"
"112.37.6.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.161555"
"112.37.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.172515"
"112.37.8.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.182474"
"112.37.9.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.186475"
"112.37.9.F","State Standard",,,,,,,,,"2020-11-13 14:15:24.199154"
"112.37.9.J","State Standard",,,,,,,,,"2020-11-13 14:15:24.211072"
"112.37.9.L","State Standard",,,,,,,,,"2020-11-13 14:15:24.219373"
"112.38.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.229910"
"112.38.2.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.239006"
"112.38.3.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.249710"
"112.38.4.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.262778"
"112.38.4.G","State Standard",,,,,,,,,"2020-11-13 14:15:24.272185"
"112.38.5.F","State Standard",,,,,,,,,"2020-11-13 14:15:24.287368"
"112.38.5.G","State Standard",,,,,,,,,"2020-11-13 14:15:24.295096"
"112.38.6.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.308440"
"112.38.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.317501"
"112.39.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.330372"
"112.39.2.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.338707"
"112.39.2.G","State Standard",,,,,,,,,"2020-11-13 14:15:24.348967"
"112.39.2.J","State Standard",,,,,,,,,"2020-11-13 14:15:24.356873"
"112.39.2.L","State Standard",,,,,,,,,"2020-11-13 14:15:24.361941"
"112.34.6.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.841910"
"112.34.6.F","State Standard",,,,,,,,,"2020-11-13 14:15:23.850851"
"112.34.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.860048"
"112.34.7.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.869376"
"112.34.8.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.879645"
"112.34.9.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.890530"
"112.35.1.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.899294"
"112.35.10.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.907723"
"112.35.10.H","State Standard",,,,,,,,,"2020-11-13 14:15:23.919270"
"112.35.11.B","State Standard",,,,,,,,,"2020-11-13 14:15:23.929551"
"112.35.11.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.938778"
"112.35.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.952410"
"112.35.2.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.958514"
"112.35.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.009078"
"112.35.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.032055"
"112.35.7.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.041562"
"112.35.8.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.052357"
"112.37.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.063392"
"112.37.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.071413"
"112.37.2.F","State Standard",,,,,,,,,"2020-11-13 14:15:24.084022"
"112.37.2.J","State Standard",,,,,,,,,"2020-11-13 14:15:24.093358"
"112.37.3.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.100277"
"112.37.3.F","State Standard",,,,,,,,,"2020-11-13 14:15:24.109647"
"112.37.4.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.120573"
"112.37.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.131478"
"112.37.5.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.142179"
"112.37.6.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.151981"
"112.37.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.161944"
"112.37.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.172556"
"112.37.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.186763"
"112.37.9.G","State Standard",,,,,,,,,"2020-11-13 14:15:24.206142"
"112.37.9.K","State Standard",,,,,,,,,"2020-11-13 14:15:24.216454"
"112.38.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.221683"
"112.38.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.228108"
"112.38.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.240586"
"112.38.3.F","State Standard",,,,,,,,,"2020-11-13 14:15:24.251553"
"112.38.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.261158"
"112.38.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.273654"
"112.38.5.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.286964"
"112.38.5.I","State Standard",,,,,,,,,"2020-11-13 14:15:24.296902"
"112.38.6.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.306451"
"112.38.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.318922"
"112.38.7.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.327676"
"112.39.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.337793"
"112.39.2.F","State Standard",,,,,,,,,"2020-11-13 14:15:24.347183"
"112.39.2.K","State Standard",,,,,,,,,"2020-11-13 14:15:24.358497"
"112.39.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.369125"
"112.39.3.F","State Standard",,,,,,,,,"2020-11-13 14:15:24.381908"
"112.39.4.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.390708"
"112.39.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.397992"
"112.39.5.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.402606"
"112.39.5.G","State Standard",,,,,,,,,"2020-11-13 14:15:24.412038"
"112.39.6.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.428031"
"112.39.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.436880"
"112.39.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.440927"
"112.39.7.F","State Standard",,,,,,,,,"2020-11-13 14:15:24.447510"
"112.39.8.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.629555"
"112.42.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.640259"
"112.42.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.646971"
"112.42.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.667929"
"112.42.5.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.678674"
"112.42.6.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.688433"
"112.42.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.935371"
"112.42.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.945166"
"112.42.8.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.955157"
"112.42.9.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.967628"
"112.42.9.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.978814"
"112.43.10.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.991248"
"112.43.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:25.001701"
"112.43.12.E","State Standard",,,,,,,,,"2020-11-13 14:15:25.015175"
"112.43.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.026429"
"112.43.2.D","State Standard",,,,,,,,,"2020-11-13 14:15:25.034591"
"112.43.3.D","State Standard",,,,,,,,,"2020-11-13 14:15:25.044296"
"112.43.4.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.256970"
"112.43.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:25.271091"
"112.43.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.281084"
"112.43.6.F","State Standard",,,,,,,,,"2020-11-13 14:15:25.291221"
"112.43.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:25.303725"
"112.43.9.B","State Standard",,,,,,,,,"2020-11-13 14:15:25.314085"
"2.1.4-5.A","Content Standard",,,,,,,,,"2020-11-13 14:15:25.325544"
"2.2.4-5.D","Content Standard",,,,,,,,,"2020-11-13 14:15:25.337128"
"3.2.4-5.A","Content Standard",,,,,,,,,"2020-11-13 14:15:25.349750"
"6.1.4-5.C","Content Standard",,,,,,,,,"2020-11-13 14:15:25.361705"
"6.2.4-5.A","Content Standard",,,,,,,,,"2020-11-13 14:15:25.368367"
"6.4.4-5.B","Content Standard",,,,,,,,,"2020-11-13 14:15:25.380267"
"7.1.6-8.C","Content Standard",,,,,,,,,"2020-11-13 14:15:25.392265"
"7.3.6-8.A","Content Standard",,,,,,,,,"2020-11-13 14:15:25.403755"
"8.1.4-5.E","Content Standard",,,,,,,,,"2020-11-13 14:15:25.416444"
"8.2.4-5.C","Content Standard",,,,,,,,,"2020-11-13 14:15:25.429850"
"E.2.9-12.a","Content Standard",,,,,,,,,"2020-11-13 14:15:25.435767"
"113.13.16.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.502752"
"113.13.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:25.532821"
"113.13.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.544283"
"113.13.4.B","State Standard",,,,,,,,,"2020-11-13 14:15:25.552497"
"113.13.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:25.560694"
"113.13.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.570148"
"113.13.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.587198"
"113.13.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.595035"
"113.14.10.B","State Standard",,,,,,,,,"2020-11-13 14:15:25.607197"
"113.14.11.C","State Standard",,,,,,,,,"2020-11-13 14:15:25.615920"
"113.14.13.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.625153"
"113.14.16.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.638031"
"113.14.17.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.646468"
"113.14.17.C","State Standard",,,,,,,,,"2020-11-13 14:15:25.650704"
"113.14.17.D","State Standard",,,,,,,,,"2020-11-13 14:15:25.655618"
"113.14.19.A","State Standard",,,,,,,,,"2020-11-13 14:15:25.665756"
"113.14.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:25.675188"
"112.35.2.D","State Standard",,,,,,,,,"2020-11-13 14:15:23.960760"
"112.35.2.F","State Standard",,,,,,,,,"2020-11-13 14:15:23.964920"
"112.35.2.H","State Standard",,,,,,,,,"2020-11-13 14:15:23.970197"
"112.35.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.975164"
"112.35.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.979861"
"112.35.3.E","State Standard",,,,,,,,,"2020-11-13 14:15:23.984606"
"112.35.4.A","State Standard",,,,,,,,,"2020-11-13 14:15:23.990435"
"112.35.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:23.995328"
"112.35.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.000593"
"112.35.5.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.005775"
"112.35.6.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.016120"
"112.35.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.032080"
"112.35.7.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.041604"
"112.35.8.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.050694"
"112.35.9.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.061602"
"112.37.2.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.073686"
"112.37.2.G","State Standard",,,,,,,,,"2020-11-13 14:15:24.083788"
"112.37.2.I","State Standard",,,,,,,,,"2020-11-13 14:15:24.091260"
"112.37.3.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.104735"
"112.37.4.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.111933"
"112.37.4.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.119049"
"112.37.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.133781"
"112.37.5.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.141882"
"112.37.6.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.151973"
"112.37.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.161935"
"112.37.7.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.172533"
"112.37.8.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.185673"
"112.37.9.C","State Standard",,,,,,,,,"2020-11-13 14:15:24.194730"
"112.37.9.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.199946"
"112.37.9.I","State Standard",,,,,,,,,"2020-11-13 14:15:24.208937"
"112.38.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.219736"
"112.38.2.D","State Standard",,,,,,,,,"2020-11-13 14:15:24.231434"
"112.38.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.240366"
"112.38.3.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.251233"
"112.38.4.B","State Standard",,,,,,,,,"2020-11-13 14:15:24.260478"
"112.38.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.273550"
"112.38.5.E","State Standard",,,,,,,,,"2020-11-13 14:15:24.286654"
"112.38.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:24.298501"
