learningstandardid,description,learningstandarditemcode,uri,coursetitle,successcriteria,parentlearningstandardid,namespace,learningstandardcategorydescriptorid,learningstandardscopedescriptorid,discriminator,createdate,lastmodifieddate,id,changeversion
"112.15.6.A","differentiate among forms of energy, including mechanical, sound, electrical, light, and heat/thermal.",,,"Science, Grade 42010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:22.917166","2020-11-13 14:15:22.916919","a3ebe3d9-135d-4747-a3a4-4ec2ea54fb47","6201"
"112.15.6.D","design an experiment to test the effect of force on an object such as a push or a pull, gravity, friction, or magnetism.",,,"Science, Grade 42010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:22.926514","2020-11-13 14:15:22.926257","f222556b-1dde-4271-86c2-85daafbfecd4","6204"
"112.15.7.B","observe and identify slow changes to Earth's surface caused by weathering, erosion, and deposition from water, wind, and ice.",,,"Science, Grade 42010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:22.930775","2020-11-13 14:15:22.930542","0a5e0a07-9ad3-4cd4-bd7a-d9f9b5236b03","6206"
"112.15.8.B","describe and illustrate the continuous movement of water above and on the surface of Earth through the water cycle and explain the role of the Sun as a major source of energy in this process.",,,"Science, Grade 42010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:22.939644","2020-11-13 14:15:22.939424","cff0ab5f-543b-4af3-8910-71914bb6310d","6209"
"112.15.9.A","investigate that most producers need sunlight, water, and carbon dioxide to make their own food, while consumers are dependent on other organisms for food.",,,"Science, Grade 42010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:22.944445","2020-11-13 14:15:22.944284","39fc65bc-a7b9-46b3-9ece-8d7de144cd75","6211"
"112.16.1.B","make informed choices in the conservation, disposal, and recycling of materials.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:22.951001","2020-11-13 14:15:22.950838","e449081f-0e88-4a8a-93a6-4d1497a07b3e","6214"
"112.16.10.A","compare the structures and functions of different species that help them live and survive such as hooves on prairie animals or webbed feet in aquatic animals.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:22.955653","2020-11-13 14:15:22.955445","12f0da6f-78a7-4067-a926-25d70bc882ae","6215"
"112.16.10.B","differentiate between inherited traits of plants and animals such as spines on a cactus or shape of a beak and learned behaviors such as an animal learning tricks or a child riding a bicycle.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:22.959681","2020-11-13 14:15:22.959485","adf54b59-f2f9-4737-9da4-ca9957b4c21e","6216"
"112.16.2.C","collect information by detailed observations and accurate measuring.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:22.970631","2020-11-13 14:15:22.970437","749f0568-1e84-4cf9-a5dd-5004a2fcc27b","6220"
"112.16.2.G","construct appropriate simple graphs, tables, maps, and charts using technology, including computers, to organize, examine, and evaluate information.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:22.981402","2020-11-13 14:15:22.981209","f5c7bfdb-baea-4658-9c9a-4896b325cfe4","6224"
"112.16.4.A","collect, record, and analyze information using tools, including calculators, microscopes, cameras, computers, hand lenses, metric rulers, Celsius thermometers, prisms, mirrors, pan balances, triple beam balances, spring scales, graduated cylinders, beakers, hot plates, meter sticks, magnets, collecting nets, and notebooks; timing devices, including clocks and stopwatches. materials to support observations of habitats or organisms such as terrariums and aquariums.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:22.993432","2020-11-13 14:15:22.993248","bd86e797-fd13-4e8c-bdf6-4cce100b8764","6229"
"112.16.5.B","identify the boiling and freezing/melting points of water on the Celsius scale.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.002220","2020-11-13 14:15:23.001855","2bdf6963-c1d0-41dd-b314-1edd7a9b26f6","6232"
"112.16.6.A","explore the uses of energy, including mechanical, light, thermal, electrical, and sound energy.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.012978","2020-11-13 14:15:23.012711","32e80727-717e-40e1-be20-ae1a1712d134","6235"
"112.16.6.D","design an experiment that tests the effect of force on an object.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.018886","2020-11-13 14:15:23.018715","b72c4edb-2f3e-4d9f-83e2-10d101cdc1c6","6238"
"112.16.7.A","explore the processes that led to the formation of sedimentary rocks and fossil fuels.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.023081","2020-11-13 14:15:23.022814","7c818f7e-1d4f-4f5e-8821-d501eff7bffd","6239"
"112.16.7.D","identify fossils as evidence of past living organisms and the nature of the environments at the time using models.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.029814","2020-11-13 14:15:23.029388","d74446bf-8269-46f3-a86d-4c371c9ef17c","6242"
"112.16.8.C","demonstrate that Earth rotates on its axis once approximately every 24 hours causing the day/night cycle and the apparent movement of the Sun across the sky.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.034791","2020-11-13 14:15:23.034600","c3fb9b4f-db75-4d74-bdc7-f3874deae9ee","6245"
"112.16.9.C","predict the effects of changes in ecosystems caused by living organisms, including humans, such as the overpopulation of grazers or the building of highways.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.047311","2020-11-13 14:15:23.046859","8f52c051-d950-49be-af97-eae9d6a12162","6248"
"112.18.1.A","demonstrate safe practices during laboratory and field investigations as outlined in the Texas Safety Standards.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.055671","2020-11-13 14:15:23.055427","1b932657-effb-466f-aa78-285e6f20bb03","6251"
"112.18.10.A","build a model to illustrate the structural layers of Earth, including the inner core, outer core, mantle, crust, asthenosphere, and lithosphere.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.060240","2020-11-13 14:15:23.059691","d741e362-4211-4088-b38e-f61afeef2378","6253"
"112.18.10.C","identify the major tectonic plates, including Eurasian, African, Indo-Australian, Pacific, North American, and South American.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.065493","2020-11-13 14:15:23.065322","72c0e120-6a78-4f4c-be52-f0d55f1b5e01","6255"
"112.18.11.A","describe the physical properties, locations, and movements of the Sun, planets, Galilean moons, meteors, asteroids, and comets.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.073150","2020-11-13 14:15:23.072957","a182dd08-7d70-449f-921c-23a5d6d53c5b","6257"
"112.16.5.A","classify matter based on physical properties, including mass, magnetism, physical state (solid, liquid, and gas), relative density (sinking and floating), solubility in water, and the ability to conduct or insulate thermal energy or electric energy.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.000305","2020-11-13 14:15:23.000087","c5cdfaa1-90aa-45d8-97a1-e4d8bffefbdc","6231"
"112.16.5.D","identify changes that can occur in the physical properties of the ingredients of solutions such as dissolving salt in water or adding lemon juice to water.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.005737","2020-11-13 14:15:23.005520","a5ca680f-281c-432d-bc77-71d4583a8c32","6234"
"112.16.6.C","demonstrate that light travels in a straight line until it strikes an object or travels through one medium to another and demonstrate that light can be reflected such as the use of mirrors or other shiny surfaces and refracted such as the appearance of an object when observed through water.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.014424","2020-11-13 14:15:23.014263","193ff6af-1aa7-43ab-86b4-557600253c9f","6237"
"112.16.7.B","recognize how landforms such as deltas, canyons, and sand dunes are the result of changes to Earth's surface by wind, water, and ice.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.024338","2020-11-13 14:15:23.024133","6d26e482-8726-4c8e-8cd4-9803485e2591","6240"
"112.16.8.A","differentiate between weather and climate.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.034420","2020-11-13 14:15:23.034210","38ccc9fb-cf19-46d5-a0fc-86ae0aa27eff","6243"
"112.16.8.D","identify and compare the physical characteristics of the Sun, Earth, and Moon.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.041659","2020-11-13 14:15:23.041456","1eab614c-9792-49c8-bc6f-0340d8dc8cb4","6246"
"112.16.9.B","describe how the flow of energy derived from the Sun, used by producers to create their own food, is transferred through a food chain and food web to consumers and decomposers.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.047316","2020-11-13 14:15:23.047050","5b1b7758-bc44-4a73-a681-5aa75d2218ce","6249"
"112.16.9.D","identify the significance of the carbon dioxide-oxygen cycle to the survival of plants and animals.",,,"Science, Grade 52010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.053364","2020-11-13 14:15:23.052755","723df3f2-1a24-4fc9-a419-b31f054310bc","6250"
"112.18.10.B","classify rocks as metamorphic, igneous, or sedimentary by the processes of their formation.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.063931","2020-11-13 14:15:23.063719","f85c31b4-9be7-44fa-8202-54c30029dab6","6254"
"112.18.10.D","describe how plate tectonics causes major geological events such as ocean basins, earthquakes, volcanic eruptions, and mountain building.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.068915","2020-11-13 14:15:23.068546","d95d02d4-2b84-40d3-9fed-35ed6329d1f7","6256"
"112.18.12.A","understand that all organisms are composed of one or more cells.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.084775","2020-11-13 14:15:23.083317","b4946ed3-e42a-4571-82b9-11b83a386e47","6261"
"112.18.2.A","plan and implement comparative and descriptive investigations by making observations, asking well-defined questions, and using appropriate equipment and technology.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.098504","2020-11-13 14:15:23.098281","d4eebe89-369f-42f8-b461-47e11c325aee","6265"
"112.18.2.D","construct tables and graphs, using repeated trials and means, to organize data and identify patterns.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.107961","2020-11-13 14:15:23.107665","cde032c8-d01c-410e-bd57-0a869ea84c9b","6269"
"112.18.3.A","in all fields of science, analyze, evaluate, and critique scientific explanations by using empirical evidence, logical reasoning, and experimental and observational testing, including examining all sides of scientific evidence of those scientific explanations, so as to encourage critical thinking by the student.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.112637","2020-11-13 14:15:23.112462","ecec62cc-1343-4358-a849-3ed6efdd9cd3","6271"
"112.18.3.C","identify advantages and limitations of models such as size, scale, properties, and materials.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.119030","2020-11-13 14:15:23.118842","a1bfaa52-3197-47e6-964f-6409226d0637","6273"
"112.18.5.A","know that an element is a pure substance represented by chemical symbols.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.131458","2020-11-13 14:15:23.131255","19b319cf-c56b-4021-ba2b-b9f88b282744","6277"
"112.18.6.A","compare metals, nonmetals, and metalloids using physical properties such as luster, conductivity, or malleability.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.140112","2020-11-13 14:15:23.139941","8b16906e-5e43-4de7-a6ee-97a49a86b54a","6281"
"112.18.6.C","test the physical properties of minerals, including hardness, color, luster, and streak.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.145325","2020-11-13 14:15:23.145130","91603eee-01a5-4255-bd9e-a6b969e2eeef","6283"
"112.18.7.B","design a logical plan to manage energy resources in the home, school, or community.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.149810","2020-11-13 14:15:23.149623","7472269a-de7b-46c0-97da-0e267e7e155d","6285"
"112.18.8.B","identify and describe the changes in position, direction, and speed of an object when acted upon by unbalanced forces.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.154541","2020-11-13 14:15:23.154367","57fa53b5-c64f-45d1-93a6-945e15c141d3","6287"
"112.18.8.D","measure and graph changes in motion.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.159479","2020-11-13 14:15:23.159194","3c259eab-00c9-4fc2-89f5-c55133a8bc51","6289"
"112.18.9.A","investigate methods of thermal energy transfer, including conduction, convection, and radiation.",,,"Science, Grade 62010-2011",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:23.164073","2020-11-13 14:15:23.163757","c16f6bc5-5d77-4de0-a485-9b98e338ace6","6291"
