assessmentidentifier,assessmentreportingmethoddescriptorid,namespace,studentassessmentidentifier,studentusi,result,resultdatatypetypedescriptorid,createdate
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","/DeXqxxLxOd4mzhavU8Fhm4VOqRnDgXRNc2SoZrN","941","6","2012","2020-11-13 14:16:37.531124"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","4dnNUI+brvs1wQxw6gZ4exIhL9Ql/wHmGLhBD4Bz","289","3","2012","2020-11-13 14:16:37.566925"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","9U8wlLQRYdh/rfh4OhLjhLXIDN1PNKeeWkBP0CKJ","204","4","2012","2020-11-13 14:16:37.597481"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","ed0hJ8aXA622HHQUdTvz1baNe9GA+MR+iOUxAOm5","921","10","2012","2020-11-13 14:16:37.644940"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","fIlCGz7RD54oIqf7xE3PeUWmfxX83iH4d4LPXE0g","197","3","2012","2020-11-13 14:16:37.663917"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","gCMPR/cnSnpNNO8fuE9D5UPugwdI/JP3Q6xN7hG4","35","8","2012","2020-11-13 14:16:37.696821"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","Hj+QwJB3GndN3eCPLpatOHIgMMbo66VMGSvFsEEA","13","3","2012","2020-11-13 14:16:37.729046"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","iLofGjLi+FeaVFgMYt0f+ZEvxzGkgvrv8J6qOcsv","548","3","2012","2020-11-13 14:16:37.760487"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","jjfPIoRX+L9lqPORpioQEP8Bd+byKnO62/ontK6k","664","3","2012","2020-11-13 14:16:37.776625"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","jYQ823h9jDPqJZcp0qoqhWnrjnkV/3D20U8WsFrb","950","3","2012","2020-11-13 14:16:38.057533"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","lOD8tbeuXxKu5fms7VQgOOij8SI6NFjUCrVjWdYv","813","5","2012","2020-11-13 14:16:38.096480"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","mvIx3TGT36BfwevyW+IF+A3tGPQwsbQRn1A8lOmj","178","7","2012","2020-11-13 14:16:38.125108"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","ouZJVcNZJ8QoJl8o0Xwv7l+wDdqflKJLHx5tsFal","464","10","2012","2020-11-13 14:16:38.166953"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","poDT7njtIg2omJtsmZvZ27p1epEthLfzx7zZCvGs","816","5","2012","2020-11-13 14:16:38.196118"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","QMw/QfBCtKtxzc5zy9lovnowc7g5cXbnKrSl+A6+","840","4","2012","2020-11-13 14:16:38.228616"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","QS2b1eKhO5REcRQBIu3Pq9oul+Sl9PGMZER4Y9wU","533","4","2012","2020-11-13 14:16:38.246178"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","RuDhAqb/YvK2wZqoWwJXZmWI8oc95yjTKDfqC4js","810","8","2012","2020-11-13 14:16:38.277819"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","sWDiaqPnRismq8Ldql6AYzn3af9RMEo/w7DW79yo","797","3","2012","2020-11-13 14:16:38.316728"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","v2DV7jGx2NPaOtOktVvdzIM/kK0FGBgXyKczZZzA","150","8","2012","2020-11-13 14:16:38.346761"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","VNyk+Likb3ZyprBz+6mcAKrQ4eJ6YdMAEZQC1GY+","11","1","2012","2020-11-13 14:16:38.592621"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","X3cqSku1UQLnzyiHamyw3POQji1iEUDe88KYnu4z","212","4","2012","2020-11-13 14:16:38.625123"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","Z9s9utcpxG4MdRq/owGx0Y9lJHA9yomOJsiwhBfj","469","5","2012","2020-11-13 14:16:38.659555"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","17F4jvDUren8AwwzIq1t1xBIPMjgUK2CpoFHkGWq","230","8","2012","2020-11-13 14:16:38.686346"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","214","uri://ed-fi.org/Assessment/Assessment.xml","vY3P+jfykqP/4+cqGa26pjlEBAJ9d8ZDEnr48Knn","653","8","2012","2020-11-13 14:16:37.425720"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","214","uri://ed-fi.org/Assessment/Assessment.xml","xjwdGVjZYuOyHGhTDGH14M2LO544lg5rDbHaV2dJ","469","4","2012","2020-11-13 14:16:37.461282"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","214","uri://ed-fi.org/Assessment/Assessment.xml","XTJe9fYHx5yHiyBHWW42SqGco5vP6jYJY3GC2dCQ","813","4","2012","2020-11-13 14:16:37.497853"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","214","uri://ed-fi.org/Assessment/Assessment.xml","ZyO07v9bJh7hB4Y8bjicj69cgAq/38EnsrZfCqrl","258","6","2012","2020-11-13 14:16:37.526710"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","4hb9Tfap0zzktirq2qfrer6nzAeAPEos4f/657gS","111","1","2012","2020-11-13 14:16:37.567127"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","b20ZQVLHQFg4PEf2rJnf+vStjY0OV5SZMtezv2Th","501","8","2012","2020-11-13 14:16:37.601985"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","DQnzghH7QoxNU8vGdPCDX8YvcXr8cFWUU3pUkZl2","888","4","2012","2020-11-13 14:16:37.630791"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","Fm2kyrEd5UtMiROYdKR0BLyA8IJ3mDmzDoSy4Mtl","701","1","2012","2020-11-13 14:16:37.677601"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","h1HXIEopWxM9yTS1f82ZKruWNr9NibFVSvVrp8zc","463","1","2012","2020-11-13 14:16:37.708890"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","HQnA7FCDvj/mxjszymqOU5WnD2YjOkuE7RNDB23f","287","3","2012","2020-11-13 14:16:37.732139"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","jkw2Iqm9XyWVdYH7kkAJbDRoCHixVj98OvlZTaOJ","942","8","2012","2020-11-13 14:16:37.776797"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","K1hF8ilmRdKFcbbcqn+YdlbrrfRnzwFsXoI1sNuL","514","4","2012","2020-11-13 14:16:38.064546"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","mPBSkGy+anZOwOZQ0DRIbKQcXFLA3hhlglG65QME","274","3","2012","2020-11-13 14:16:38.103333"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","O14WffYvbdHKq3aSRTFgeE4piiuahD9A0AN2Hr0d","517","1","2012","2020-11-13 14:16:38.149488"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","p5yYBTorcXtK+QMqd3pUsmK34CJoI/3ARwU6PAvo","255","6","2012","2020-11-13 14:16:38.178028"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","pWwHx2y6TTqYExTCdHs8QUxFxqC7684W1Weamedd","509","4","2012","2020-11-13 14:16:38.198995"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","QRjNNm1tYDH2IRI2LxMzq8q7Fgm2q7x46V8Bvux/","713","5","2012","2020-11-13 14:16:38.231779"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","rYoqJyCr9Ty9li9Xqr9e9qZADGPJUiNdSVCmKpPi","462","4","2012","2020-11-13 14:16:38.279523"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","SzHc9yAwRPa3cWDXI4BkxwqoypVjXVsYcXbLzamP","86","3","2012","2020-11-13 14:16:38.317584"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","v0ejNEvAUbaNKi5HLBXcaqEss1/t/xgzAZGZlPoG","665","4","2012","2020-11-13 14:16:38.339973"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","wPCr7A1dFLBQLCyXTdLSEEIW0bOC+jQgQ9mywhgb","49","8","2012","2020-11-13 14:16:38.593509"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","YJ8utkriIh0s5KNk/P4TilTTA1wmbXLp7fg46Kkn","401","4","2012","2020-11-13 14:16:38.628979"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","+k7HvamvLDsgxEgrT+aSF9OaP6mq00q23U3R9n+K","464","10","2012","2020-11-13 14:16:38.659359"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","1Tkl3e0miOc0K+UyNjpGfHtZi5d2W8D1Dyhd9Wa2","942","8","2012","2020-11-13 14:16:38.686248"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","41uZaehD59blgw0h7JUP4ju7SIN83rpFcwlz24NS","654","8","2012","2020-11-13 14:16:38.713141"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","6pg7KG46S9HfzrWZNVXfbH9RqFo0JEkjCaXjXFHg","744","10","2012","2020-11-13 14:16:38.739904"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","7FrjXws0bbO0PqxZzpuQ9pNhgfdly/wQdAHGjs29","401","1","2012","2020-11-13 14:16:38.766095"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","8jFCeh19VNa6GN/Fv3Oc2845xKjd0OIi1acqxTuC","514","3","2012","2020-11-13 14:16:38.785458"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","A9Jdak54tY9JLA8Dvs+lzrLKe2CYT4R3rlLWyTF5","869","10","2012","2020-11-13 14:16:38.798864"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","CUhJzyW7/pE/WdyNfrYpOshI45FkZEfGCDNqmnxk","274","3","2012","2020-11-13 14:16:38.824162"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","fhlSzMimZqVt8oVhUpx2wAtoUrEln2eQDtJGJj1O","517","10","2012","2020-11-13 14:16:38.846738"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","g5s7lYjIkCI9O4qnqUH5P9RlrSP6AGFa+qMv5rvk","797","8","2012","2020-11-13 14:16:38.864547"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","i9zsMjQQCE2s+MnNsJNbQM2b2FHMq+uZMIDEHyMv","123","8","2012","2020-11-13 14:16:38.879687"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","L/SFLFd3CcpZMarBAcmR+AnQ7ahhBRbiOxP0Z8Os","284","10","2012","2020-11-13 14:16:38.909945"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","LmaClkrk1QyC09ojpL5dIg+NAsftBheDE5glwzm8","91","8","2012","2020-11-13 14:16:38.934430"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","lzB16MyJWQ7VJX73f55QrOuLlDwBuOc2D2cq2MjX","310","1","2012","2020-11-13 14:16:38.949453"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","mLLNC3voLEtyzwiitMrmml35JgpCa3n42j3OGMJq","664","1","2012","2020-11-13 14:16:38.964223"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","NrZsK/3NkFMlRjZz94PUV9o4sg4IHi4WPb7G5dh3","160","1","2012","2020-11-13 14:16:38.989439"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","pj3gvVClg+EmudWaSV2sNIE8tKayUnrCMQIAyebV","35","1","2012","2020-11-13 14:16:39.018759"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","tf1suE+MJrkZTTNJKhLK0BC8YRiUXFKNViEdrf8A","319","1","2012","2020-11-13 14:16:39.047577"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","TpbSL8SHItP79FmEuRYKvdrMqSLZmduWtDegrbeO","779","1","2012","2020-11-13 14:16:39.062686"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","Yy8ndFN3J4PmifzN1z3IviXu1V3f4PcJuegARV5e","885","3","2012","2020-11-13 14:16:39.140795"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","+5Hp8TOk0YBrdG9lgYVEJOH+kUs/osGghdrbeRiz","945","3","2012","2020-11-13 14:16:39.165217"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","1l1Q+gSyonJPd3gc1larlFNalDGbokwFELQnN990","810","8","2012","2020-11-13 14:16:39.186078"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","5oUWO65qg9Swu464RLb136BRPhgD19+Xc80gIila","514","4","2012","2020-11-13 14:16:39.203086"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","HwdyPswy4BUogK09/VX5EK6r0hkYeW4sdbshCpkj","57","8","2012","2020-11-13 14:16:37.744359"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","jW2OCHF+9XDCoTLn/yOfcirVkvzIZgL6igviRzva","125","6","2012","2020-11-13 14:16:37.793821"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","kOhVNf6XMBE9HhIvUmuZbbbg0hqYodgKUQ0gxXzD","3","5","2012","2020-11-13 14:16:38.067287"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","kQ18APEHAdakJ1u2QHz3Bl79PCAR8zQWjwFACa+T","654","6","2012","2020-11-13 14:16:38.089370"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","NMn3litGn0uXk1/sOPLN/IJ0Qsh0el3fgUH6D1SR","537","1","2012","2020-11-13 14:16:38.130342"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","otzk3Jx06JK/kuWDBzWSslIaIoLZAPuhpm9kG0Jc","310","4","2012","2020-11-13 14:16:38.161850"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","qDGycg1BxAVES9jm1SGC7Sd9whdKNiAyIfALHbiy","25","3","2012","2020-11-13 14:16:38.213603"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","RnUkl2JLXZAo/XXkGPECA/StR+zbxfLWMVEPpqOP","380","6","2012","2020-11-13 14:16:38.282181"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","u3buHgSF2xxjoK0+FzXGwfqPkqx8NTiNNKZdo4O3","945","3","2012","2020-11-13 14:16:38.320689"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","vZt9G5YiM113AECULg1O2ByX6IoCJzGGmTGj1BoS","24","3","2012","2020-11-13 14:16:38.594282"
"3e0e2cac-847b-4ddd-93ec-925826552447","214","uri://ed-fi.org/Assessment/Assessment.xml","YbzVFI7rRhXf4WMbgXfAXXtmV/ohPEmpwGQZ9hVW","319","4","2012","2020-11-13 14:16:38.630422"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","//hEVXnMOhvTBqC2WMSJ9pVVYuLO5UZ8zYuemEz1","11","8","2012","2020-11-13 14:16:38.659523"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","2kWXDKiTpVizO16DdI8ph2QQ666YswvEuMcuuxl+","117","1","2012","2020-11-13 14:16:38.689343"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","33VfsxwwJJmcpKAqo13sAIocbCHfawSn/IT8lXLh","197","10","2012","2020-11-13 14:16:38.704570"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","b4ZMo5MQeVtvwsArvVSu2myghH/Ik/LM+GQ6A4xH","533","1","2012","2020-11-13 14:16:38.808803"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","d05gp7NfYWMj3zY1gliPrsScsEp8mta2UnkE8okv","365","10","2012","2020-11-13 14:16:38.832830"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","Fk57ZIUUbBZ9WsDnjEcCMvFl7njE8SdqUNkAKLTZ","251","8","2012","2020-11-13 14:16:38.856480"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","j6weVFgXJGFBdUAqNeV9lgTq7ynJJhKhRON6Z67J","289","8","2012","2020-11-13 14:16:38.887756"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","KjdM54vn+nF1tiswncdOpLFMCcFgw+22/WAXBQkP","566","8","2012","2020-11-13 14:16:38.902150"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","LcLt2eGWMgsJHtxclyj9G5lR036O/FgeB3DUmGpO","816","10","2012","2020-11-13 14:16:38.926625"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","oDe0iD4fIcWkIn2uFU93+khNE+iMXvlY7zCqRib3","716","1","2012","2020-11-13 14:16:38.996657"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","qPgyl95Ffr73gO9ts0OSQNmWSnaiBQ1h7JhA6a59","132","8","2012","2020-11-13 14:16:39.023068"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","Qr60i1csY/8EsHZS4/qisHdFwFNC+z1jWdo2rvsR","258","1","2012","2020-11-13 14:16:39.039105"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","u/RmLwN76MlZKCSyoRKIl1EuhOqkSH+upa7i+LSF","161","1","2012","2020-11-13 14:16:39.072039"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","uVGtcCdeI9CkD+YjUb/vEJ0mZlDfRWJ4+3HVYJps","810","1","2012","2020-11-13 14:16:39.089392"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","VucrhVFnXF7ViRq65Y0rfhy/gUrmjDgcoV36oZI2","204","8","2012","2020-11-13 14:16:39.113447"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","yU42NYnzoju2Ps279AmlpzfDJwIzX9Rhdwbjctvh","941","1","2012","2020-11-13 14:16:39.136189"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","5YhcoEStCj6b+DhM0m1QqqWfFfTSbSaJb3jzNJE9","816","8","2012","2020-11-13 14:16:39.226446"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","8zs1+ICQ0smMd/sA7G055eoKR//yskJcPHT6lxYB","86","3","2012","2020-11-13 14:16:39.234771"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","acex/iX5oWrGcPZVbmMybLjkNPEFNJhEow4zLK4Q","365","8","2012","2020-11-13 14:16:39.253623"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","b4dhHqXbgkYu6JzDq4Zl8jUM86pLzWu/8FgHg4p6","3","3","2012","2020-11-13 14:16:39.264252"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","bGUX3lyN+rjWuH0NVYiZF4S4b/UNQ5Rg1ZxdoFsf","813","8","2012","2020-11-13 14:16:39.280867"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","BZu6jS78vwK6VZnJa6VRlfyzt6J3LWeGmLNx4wUp","197","8","2012","2020-11-13 14:16:39.295455"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","ceakvsB2KYN2R0lEnlGail+E9xRB7w6/5hBCDoOq","212","4","2012","2020-11-13 14:16:39.300483"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","Dk0DF7MSdPn2WtMq4VvIqgLuPVWj70P/KnHxX8PU","771","4","2012","2020-11-13 14:16:39.325733"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","DoEaS+L4cLEhv4ZbhMMcDSEcsyHGb/mgRlUEDpKu","950","7","2012","2020-11-13 14:16:39.347518"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","EyzK7BXWFDTFOYYcZYbOOYLceZZc+NyAAaGEH6eL","797","3","2012","2020-11-13 14:16:39.359014"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","fI2jJfplJOGC2cYjQkPQWWjhEmh8v1rllJb2LqVZ","462","4","2012","2020-11-13 14:16:39.385665"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","fNmhzolflWRo61NWdo9Sb2nCRRI1UXE90gM7Mnwz","888","1","2012","2020-11-13 14:16:39.392492"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","gija/MCkXx+9XCzpYrgQErO7nwtkbJ7rQIVvKS0x","401","5","2012","2020-11-13 14:16:39.422408"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","H+UkT1SQKo2VSdRYQ2F+dS3pFUzIeMIxtWiuMK6E","380","10","2012","2020-11-13 14:16:39.423227"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","klXjGyoLChEjneslfjIi4rqWyIeP2pySMcZj6dHG","287","3","2012","2020-11-13 14:16:39.479490"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","KY8dY1OE5jcvyTE1bl2OfgdsUsbZNzwQoMHcHeXr","653","1","2012","2020-11-13 14:16:39.500508"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","MPxf1QxNzIgxkDTKS798gG4M7y26OiK6PyH3jB5L","161","5","2012","2020-11-13 14:16:39.518686"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","214","uri://ed-fi.org/Assessment/Assessment.xml","nGxfdem+CsOVvSJdEybwcgSeUyNK09JbRh3KfiKs","713","8","2012","2020-11-13 14:16:39.541584"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","3eM3yC+3hdwKuoh6QiPYkik8CT0ZIesBGPefqW0I","883","8","2012","2020-11-13 14:16:38.711177"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","4iOEoOsDlwqe1UzX4rsJDiMXlIWOLA7VFrqZBtkS","380","1","2012","2020-11-13 14:16:38.739583"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","6RbwVIAoa7QwG69tOUBqQk0jiV+RO3a5JY1cW6p5","548","8","2012","2020-11-13 14:16:38.751038"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","7gxeO8u+ww86qoVhkT7gsmCV4VbNM43DalIZUBqC","49","3","2012","2020-11-13 14:16:38.765818"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","8nk1Lplg4DFXPRYIc4mIkb+dwp1tJjwZLHrU0jg+","909","1","2012","2020-11-13 14:16:38.789592"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","bZtjcFvpLg2IC9+5NMkSwA/Kz1jGd+vlPDPyh4vG","501","8","2012","2020-11-13 14:16:38.815695"
"d128cfa6-b3df-430c-b671-c76d9822417d","214","uri://ed-fi.org/Assessment/Assessment.xml","DB6BfhQxDLYMWP24Q7e8R7pa3ZsPLCu6ZlnE+MjF","888","3","2012","2020-11-13 14:16:38.839214"
